mode,sample_fraction,fake_hit_threshold,final_test_mae_mean,final_test_accuracy_mean,total_time_sec_mean,total_time_fair_sec_mean,total_wall_time_sec_mean,fake_eval_time_sec_mean,hits_mean,misses_mean,hit_rate_overall_mean,fake_hits_mean,final_test_mae_std,final_test_accuracy_std,total_time_sec_std,total_time_fair_sec_std,total_wall_time_sec_std,fake_eval_time_sec_std,hits_std,misses_std,hit_rate_overall_std,fake_hits_std,fake_hit_rate_overall_mean
fec_simple_kmedoids,0.1,0.0,0.336041141897565,0.6639588581024349,32.29987411499023,29.798653385105233,49.066807574902974,2.5012207298850018,17293.5,19798.0,0.4663099685873365,2352.1666666666665,0.006001633508837636,0.006001633508837688,5.127978544739854,5.0078235475020225,4.720020500236046,0.22640900209043383,1400.1149893252812,1479.3827992330678,0.037672849302105266,901.0482814786096,0.13601449484873893
fec_simple_kmedoids,0.2,0.0,0.3369857262804366,0.6630142737195633,32.84409557978312,30.47418113060606,49.39987759355766,2.3699144491770614,16910.033333333333,20748.766666666666,0.4484940455075716,473.53333333333336,0.006541713611901366,0.0065417136119013805,5.101138855432861,4.890317018438844,4.832679092138747,0.566545273325294,2751.234092588674,2473.949496700008,0.06836117985764413,205.64544461010777,0.028003098752022962
fec_simple_kmedoids,0.3,0.0,0.33572628043660785,0.6642737195633921,33.47141167322795,31.087397895070414,50.67432505269535,2.384013778157532,16755.633333333335,20743.433333333334,0.4466047104647965,281.4,0.006281957412280605,0.006281957412280625,3.9828187581826584,4.05201795435803,4.061017944404251,0.42258231890337294,1873.208432668993,1720.2900081736868,0.046486646925596266,171.01337179686666,0.016794351750356592
fec_simple_kmedoids,0.4,0.0,0.3345298068849706,0.6654701931150293,33.26207739512126,30.947156595035146,51.18857955381585,2.314920800086111,16933.333333333332,20510.0,0.45230586381374394,261.73333333333335,0.005423625123547491,0.005423625123547484,5.360119349184076,5.328388986985487,5.632650131849111,0.3441541047236016,2389.9834773952357,2436.57530152466,0.063714296438324,246.78343182276683,0.015456692913385828
fec_simple_kmedoids,0.5,0.0,0.3358102434928631,0.6641897565071369,34.72603916327159,32.199430690178026,53.11807786086574,2.5266084730935594,17661.1,19747.966666666667,0.472045414360313,124.33333333333333,0.00588475611929073,0.0058847561192907445,6.3374264061745915,6.362790214845491,6.134064172942174,0.44010450375959953,3290.0265789199934,3276.5767246048454,0.08681726764968653,55.038370453913515,0.007039954098744322
fec_simple_stratified,0.1,0.0,0.33614609571788406,0.6638539042821159,28.36103902657827,23.318286805770672,28.659428709543622,5.042752220807597,27122.3,10240.733333333334,0.7259584979088978,7327.133333333333,0.005548236572357886,0.005548236572357879,5.207825635553971,4.452011040376448,5.208991407385873,0.8349687021047667,1385.797896520269,1305.5248480549456,0.03406504338315379,1774.7598660726535,0.2701516218511459
fec_simple_stratified,0.2,0.0,0.33723761544920233,0.6627623845507976,30.444755101203917,25.807166408188642,30.74242367466601,4.637588693015277,25084.533333333333,12244.533333333333,0.6720344933386407,3987.9333333333334,0.005875314486491967,0.0058753144864919565,4.153808193158665,3.9010048365148573,4.143298289104845,0.5423393149573693,1652.286955169175,1642.6479179124851,0.04354350933640265,1258.6789882871467,0.1589797697385906
fec_simple_stratified,0.3,0.0,0.3359991603694374,0.6640008396305626,32.33000610669454,27.83019111685765,32.6484484868745,4.499814989836887,24447.866666666665,12864.133333333333,0.6548597425526973,2778.133333333333,0.0056480759691524655,0.00564807596915247,5.5349418503401004,5.215850016414424,5.537960520731616,0.6110095403131209,2085.7710122531557,1766.0501075060758,0.04916151080037534,956.8409388305993,0.11363500019088237
fec_simple_stratified,0.4,0.0,0.3359781696053736,0.6640218303946264,34.51256727377574,30.003335484319056,34.810865675797686,4.50923178945668,23632.233333333334,13793.433333333332,0.631434338839398,1979.4333333333334,0.005852773104229541,0.0058527731042295325,4.786709199445002,4.536545651980962,4.79604524936043,0.5877465524796007,2033.101926996173,1989.7128885567608,0.05200060120504737,787.9809508413824,0.08375989291462085
fec_simple_stratified,0.5,0.0,0.33524349286314015,0.6647565071368597,33.72568409442901,29.606246902948865,34.015793122180426,4.1194371914801495,23023.966666666667,14561.966666666667,0.6126884856398597,1486.1666666666667,0.006637497334411952,0.006637497334411964,5.179897802515926,4.912340178065194,5.190980366468075,0.36602925752882887,1144.3146269953709,1227.8271725106733,0.030071988271581033,667.5658311274543,0.06454868043299808
