cpu_avg_user,cpu_avg_sys,cpu_avg_busy,cpu_avg_wait,cpu_avg_idle,cpu_avg_waste,cpu_max_user,cpu_max_sys,cpu_max_busy,cpu_max_wait,cpu_max_idle,cpu_max_waste,cpu_frac_busy,io_iget,io_bread,io_bwrite,io_lread,io_lwrite,io_phread,io_phwrite,io_wcancel,io_namei,io_dirblk,disk_avg_active,disk_max_active,disk_frac_active,disk_avg_read,disk_avg_write,disk_avg_total,disk_max_read,disk_max_write,disk_max_total,disk_frac_busy,net_avg_read,net_avg_write,net_avg_total,net_max_read,net_max_write,net_max_total,net_frac_busy,mem_swap,mem_fault,mem_tlbflush,syscall_total,target
0.1953205547904484,1.0036133568830201e-05,1.5901365218838268e-05,0.8326364560967341,5.580766268331594e-06,8.186873453572448e-05,0.17118607953440843,2.3291949511486734e-06,3.196981326274162e-06,0.9224549035869789,1.0184976355007147e-06,1.2414587090127036e-05,0.0,0.09650346818077934,0.33415821692129055,0.3224026415066086,0.0304365645681636,0.0,0.017661870503597125,0.0,0.5222594763866087,0.0,0.5711479090653944,0.8791096097001869,0.6668,0.5472883933096806,0.5160392539922158,0.6792991617681842,0.5272727272727272,0.4809167419745134,0.8398877141795386,1.0,0.01750541818860943,0.06702194923674465,0.019527025781140687,0.029268800916854,0.03370699652106687,0.02948986442478231,0.0,0.0,0.0,0.0,0.25688257082791077,0.0,0
0.010818112719090278,3.4891113329504203e-06,3.814205513910998e-06,0.33755226579274494,6.287392418002913e-05,8.969134308609364e-05,0.012966450844289032,1.2765630776675335e-06,1.4204886353711213e-06,0.3594235952726519,9.082180495698783e-06,1.2777479365169361e-05,0.0,0.02772326684982339,0.2441646183135241,0.04999459847409565,0.030263203946341945,0.0,0.0,0.0,0.014683934854552605,0.0,0.26717934325007014,0.37600289557821076,0.0,0.16756208819057272,0.34623606541754465,0.32405617075181636,0.15922314049586778,0.2868638151204842,0.37115519839970607,0.0,0.5034593885590442,0.07334477463643753,0.5051808497830149,0.9184528890117772,0.033887385646179616,0.918434421876409,0.5001500150015001,0.0,0.00017511912709039512,0.0,0.035071912437014074,0.0,0
0.20277094198481288,5.534491383193431e-06,1.1611936111748794e-05,0.6162278223528082,3.256575785626388e-05,8.723055136317798e-05,0.33760208533252867,1.0630735301367725e-06,3.6442793270811263e-06,0.6476259589467136,4.723242188760246e-06,1.2376462220764842e-05,0.0,0.062390609827010446,0.28580137948617046,0.0976670756138754,0.023986241054346588,0.0,0.041267985611510793,0.0,0.11313813599716457,0.0,0.4048610721302273,0.6129577124932134,0.33332,0.3601621895590471,0.41478543937657963,0.49329267559373086,0.34842975206611565,0.36724766046396284,0.5946769226943625,1.0,0.023303640067233317,0.08698401228434649,0.026034949720864297,0.03756376503211794,0.07532534467207835,0.037886910428169183,0.0,0.0,0.0,0.0,0.12343577935729308,0.0,1
0.049699350536954665,8.6759332594789e-06,1.0167075780938978e-05,0.9632726861792293,2.2146972933796694e-06,9.154258089599278e-05,0.06503755247158872,2.312262534954687e-06,2.501341217763485e-06,0.9628861704333402,4.118893113472938e-07,1.2359517834381259e-05,0.0,0.12389018697221503,0.8344228632235858,0.35053336057271156,0.07386176485692351,0.0,0.02553956834532374,0.0004256126594528592,0.2908581539769387,0.0,0.7040696042660679,0.9389515593895155,0.6668,0.6961986822098327,0.5184216966890542,0.7788500469693104,0.6702479338842975,0.36009133468804233,0.8590901367240116,1.0,0.020263373913647756,0.08361183873784361,0.022878606610098343,0.03303559621557289,0.05777605978611004,0.03345791957674078,0.0,0.0,0.0032956629707314167,0.0,0.18200020022024233,0.002393339971934222,0
0.017636345848478674,4.116722430045662e-06,4.646129001259838e-06,0.3847892417222285,6.547015444240308e-05,9.701727807770628e-05,0.020742899713360075,1.1552140949345688e-06,1.368280351365242e-06,0.37663280116110304,8.669867575184648e-06,1.2623567855521087e-05,0.0,0.03681199306846006,0.17370773626263994,0.04372668920689554,0.026465625041909108,0.0,0.0,0.0,0.028223084997888337,0.0,0.23983160258209374,0.34571997345719974,0.0,0.22270653826659909,0.230146130371596,0.28877907854631657,0.21818181818181817,0.1896709255126342,0.33979584647455957,0.0,0.04490038785109645,0.15346400505826033,0.04999495635894671,0.047201150876180625,0.08638062105398789,0.04738619397376675,0.0,0.0,0.011854116550337551,0.0,0.1370507558314146,0.017697515116208998,1
0.03186357513226318,3.419125922843498e-06,4.375217689232998e-06,0.36444796022149395,6.784062555152334e-05,9.734463110506672e-05,0.027974997161596155,7.241429992909179e-07,9.755893935576784e-07,0.3546547791830811,8.946625562927107e-06,1.2610859565734267e-05,0.0,0.029434936774288115,0.26668033774964733,0.0600061395561764,0.036736424146059925,0.0,0.0,0.06268626395898913,0.019531955517712973,0.0,0.2621049677238282,0.37660614103878864,0.0,0.16087176887987834,0.3503511937120839,0.3221854158621307,0.15289256198347106,0.30433856410819693,0.38041104235999157,0.0,0.04179497313707692,0.11709270466383645,0.0455804146198342,0.06749776596980953,0.0697075119185672,0.06736675451165866,0.0,0.0,0.0190432175572067,0.0,0.09897553976040313,0.008609136589691424,1
0.014580934534426021,3.469921785017975e-06,3.907895675987413e-06,0.4250197762459035,6.358506551276677e-05,9.916200480868977e-05,0.015034986243461931,1.1234658145670498e-06,1.262452748652075e-06,0.40597138710346253,8.2872072962141e-06,1.2648984435094726e-05,0.0,0.03760755796292957,0.2685508744412637,0.05457252537914967,0.033956112286656036,0.0,0.0,0.0,0.02279112907277872,0.0,0.3018916643278136,0.4503227363214091,0.0,0.1994931576279777,0.38792881261221834,0.37082504299395613,0.19454545454545452,0.3464443878595429,0.45017523937408394,0.0,0.008145741672928166,0.15484900490771686,0.013333651498503716,0.00453417966010683,0.07504187604690118,0.011507359940679581,0.0,0.0,0.0,0.0,0.09540494543998404,0.0,1
0.07336749975541657,4.089744183244891e-05,4.3105376134863586e-05,0.436320488190756,1.5611245447213346e-05,5.2316657789886964e-05,0.03968632915841713,5.827149930187972e-06,6.15874316758306e-06,0.48963300850093294,2.372211323502585e-06,7.771825221117301e-06,0.0,0.0702980427174954,0.8337300718563205,0.32742980422944834,0.09159034165453414,0.0,0.8321043165467626,0.0004256126594528592,0.10619881230283702,0.0,0.6182991860791468,0.5954635941364541,0.33332,0.174455144450076,0.9936107218584782,0.7280724142492727,0.10771900826446285,0.6055699514201978,0.5926047188226566,0.49988002399520104,0.08034120472717955,0.8524674073404991,0.11058372823777352,0.10901265883654113,0.5505733797191085,0.120654929506899,0.5001500150015001,0.0,0.025297472096149617,0.0,0.6322621550372077,0.019132371214490896,0
0.01888936551298548,3.7667953795058468e-06,4.333452195294692e-06,0.41914340603458017,6.374309692004122e-05,9.872177142706585e-05,0.015034986243461931,8.772402623914016e-07,1.0395092655988633e-06,0.4046236782085838,8.386049434695036e-06,1.2689933368854184e-05,0.0,0.03531729538794155,0.30416035071870173,0.06086182682814911,0.039189640492592756,0.0,0.0,0.0006381074132938702,0.029689713097667936,0.0,0.30584339040134717,0.44899559630813773,0.0,0.19016725798276735,0.4004907831955486,0.3724953598597468,0.18049586776859505,0.36009133468804233,0.4496226516749624,0.0,0.006755905717003338,0.13028031192605305,0.011055878119600456,0.0048948302738139535,0.06687282566679552,0.00996422738158462,0.0,0.0,0.014724490212420838,0.0,0.11115560449828149,0.015307044856471351,1
0.7260665718435568,0.0019662863776500044,0.00198868882736927,0.17730817041473618,1.8433234862835768e-05,2.925520141412903e-05,0.35626556261829917,0.0019229604646861303,0.0019257684508784643,0.1884719054530375,2.836769374355008e-06,4.236096595812422e-06,0.125,0.85221779384551,0.5343749220609711,0.5951529594479106,0.32147306810030446,0.0,0.0,0.5930818936709903,0.46644612925610734,0.0,0.5684535503788942,0.6580804729444409,0.33332,0.629700963000507,0.3103911321151109,0.6066069717689725,0.8135537190082643,0.19366515385268282,0.6736969636687402,0.49988002399520104,0.012760431370334818,0.12967813807846326,0.017043168144146175,0.014185590805813681,0.05777605978611004,0.014665771516177841,0.0,0.0,0.5811624486657371,0.0,0.9249174091500652,0.1109631615045327,0
0.01818571783351769,6.4838096073965845e-06,7.029019749962492e-06,0.8461973104305571,1.7168983604636673e-05,9.480482313416888e-05,0.012702051582740626,1.279385147032186e-06,1.3640472472566806e-06,0.830499688990255,2.4922339202267108e-06,1.2636276145307906e-05,0.0,0.04713022866945871,0.5693608861078703,0.13393751985461874,0.08050180376820572,0.0,0.0,0.00021280632972642266,0.04671889492288664,0.0,0.5936008981195622,0.9210954937564095,0.6668,0.37171819564115555,0.8516387956968753,0.7701643992671987,0.3624793388429752,0.785310226722386,0.9548259555968155,1.0,0.010577954595796614,0.05961521091139012,0.012335769827746097,0.014147522129922374,0.03484087102177555,0.014709861017866272,0.0,0.0,0.0002633370332186802,0.0,0.074548670203891,0.0004792419368261566,1
0.010825638362720963,2.5273763424385476e-06,2.8524703562151504e-06,0.4136060571816024,6.571848951097622e-05,0.00010014406389076934,0.016590276017276154,8.133203912531403e-07,9.896997405873728e-07,0.39456769645448886,8.552669039560076e-06,1.2760534978784044e-05,0.0,0.031122498671647722,0.29141298956101963,0.06063720891925628,0.03928776914645407,0.0,0.0,0.00026608580612937083,0.01681597755515815,0.0,0.29219197305641315,0.4296917415696446,0.0,0.18570704510897112,0.37742440617615775,0.35519087713015507,0.17884297520661158,0.3377902264561042,0.42986764143136796,0.0,0.0097093071233436,0.059675428296149094,0.01146804663578295,0.015017090831860674,0.04239144440149466,0.015401264567071155,0.0,0.0,0.0012021335566431424,0.0,0.045149664631094266,0.0009584838736523202,1
0.006818233129388396,1.4505040643294012e-06,1.6548165976308996e-06,0.0,0.00010831924172918783,0.00010143089992935804,0.01010938352979232,5.900947044109456e-07,6.74756794909713e-07,0.0,1.4059588183406788e-05,1.2891853973255943e-05,0.0,0.0,0.0020568975694107428,0.002037605316385027,0.00017892124554046152,0.0,0.0,0.0,0.0037561975222132893,0.0,0.001982598933482571,0.006394401882125811,0.0,0.0,0.00391045480831087,0.002412605680948088,0.0,0.0072179034628295224,0.005991432127725127,0.0,0.028059484978913585,0.13747628940475115,0.0325971063600856,0.03273505403748362,0.13482798608426752,0.032596170225557886,0.0,0.0,0.00017511912709039512,0.0,0.0930023025327861,0.0,1
0.01199963876910573,3.202396910896403e-06,3.562483753152476e-06,0.49813538252909934,5.636077260877739e-05,9.922973302124542e-05,0.009073560540432082,4.5858627195985435e-07,5.668126401396634e-07,0.4734605017623885,7.367975408357694e-06,1.2641924274102434e-05,0.0,0.03686020912267032,0.290165965099942,0.06760036409493422,0.04327833440348082,0.0,0.0,0.004041450809489713,0.022546691056148815,0.0,0.3265001403311816,0.47879592206068644,0.0,0.233046122655854,0.4041727400906627,0.4028951268171376,0.21867768595041323,0.36092346559221916,0.48236347284791264,0.0,0.011251156386947701,0.05898292837142083,0.012986562221718463,0.015093228183643288,0.03033114289395697,0.015681834123270243,0.0,0.0,0.005771031082986711,0.0,0.06727400140154172,0.004304568294845712,1
0.2021688904943595,5.613507168798944e-06,1.1679663939756155e-05,0.6649338908351226,2.773451197672118e-05,8.72644154694558e-05,0.22437698979885434,1.1382816787379804e-06,2.605757785776111e-06,0.7066141405764046,4.186670579872653e-06,1.2643336306300199e-05,0.0,0.06395763158884435,0.27859634926661103,0.1206743671390417,0.026629172798344633,0.0,0.044199640287769786,0.0,0.12294281644198743,0.0,0.42596688184114506,0.6553055438257827,0.6668,0.3887480993411049,0.435469373699132,0.5248282580198593,0.3785123966942148,0.3938758493976204,0.6377787632258411,1.0,0.015800697523920382,0.08629151235961822,0.018518297570483525,0.019751631944027022,0.07164025254477516,0.02009078429211299,0.0,0.0,0.0,0.0,0.126238862749024,0.0,1
0.038862423708787674,7.36765760924081e-06,8.533706328844176e-06,0.9925415301163971,1.2078114698856751e-06,9.346154691844931e-05,0.03055677818612773,1.7520817658213741e-06,1.984902516516396e-06,0.9910843873108022,2.1420503438715488e-07,1.2528961698213617e-05,0.0,0.13579955236215271,0.7256546185629289,0.3207982278716598,0.05531544927713526,0.0,0.018651079136690653,0.0006381074132938702,0.22581048177375096,0.0,0.7161942183553185,0.9524642577064606,0.6668,0.6794728839330968,0.4999036193636277,0.7561337375945567,0.6393388429752065,0.3542664183588048,0.8238626709050144,1.0,0.018113471419326538,0.07328455725167855,0.020351362813505677,0.028687752705881406,0.046179616028862266,0.028908684629798495,0.0,0.0,0.014698156509098975,0.0,0.13037674775586483,0.015307044856471351,0
0.7388601660156985,6.034661306076206e-05,8.250039609209239e-05,0.23245564470561644,1.3511685321987432e-06,1.7673677066828986e-05,0.34460088931469257,7.829408145296202e-06,1.0596447308084539e-05,0.25036284470246734,2.0686247553108883e-07,2.3976306732301222e-06,1.0,0.1777716275521963,0.719419496257541,0.36347563056129883,0.09826309011710346,0.0,0.023570143884892085,0.33883597118670844,0.8422016803755658,0.0,0.6618579848442323,0.6544610001809735,0.6668,0.5426254434870754,0.5616305437817161,0.7040198513818866,0.44743801652892556,0.24326015574161997,0.5758889409242306,0.49988002399520104,0.011131717359485413,0.07572336133441723,0.01346380997729819,0.014722559497333185,0.05664218528540137,0.014886219024619982,0.0,0.0,0.8679364778408469,0.0,0.7310374745553444,0.16023611991953327,0
0.005094860737964613,5.078457420556667e-06,5.231974713519605e-06,0.5417561306362301,4.9892772868175006e-05,9.711887039654324e-05,0.0046658693214426256,1.8720197138737474e-06,1.9115287119668423e-06,0.523533070702882,6.845524104966139e-06,1.2808544073537528e-05,0.0,0.025167815976678873,0.45664373065380104,0.21640438069098888,0.030986085029786947,0.0,0.0,0.0,0.07534530264821435,0.0,0.4447375806904294,0.7099595825541412,0.6668,0.14181449569183982,0.8129782482981776,0.5949815663830692,0.13719008264462812,0.7611784305012588,0.746500393028001,1.0,0.009079537705815162,0.02496010598259718,0.009580748693263103,0.014878841429939609,0.006494008504058749,0.015100654328286424,0.0,0.0,0.0002633370332186802,0.0,0.036540194213635,0.0004792419368261566,1
0.048156593592666996,7.927540890103127e-06,9.372402598992885e-06,0.9727652842129053,2.144711955871792e-06,9.242304765923713e-05,0.05337287916798217,2.6071687836909732e-06,2.6763095209185114e-06,0.9714907733775657,3.7178764373570206e-07,1.2437179605305146e-05,0.0,0.1386442995605589,0.8572849783433418,0.31299008151490876,0.06709088774049288,0.0,0.028489208633093524,0.0,0.23911877379026952,0.0,0.7211338759472354,0.9394341557579777,0.6668,0.7281297516472376,0.47997773499006946,0.7761775399840452,0.6831404958677685,0.31232702078829416,0.8302174294449118,1.0,0.018862679864317264,0.08532803420347455,0.021533635662555464,0.030310680467563484,0.06488854529055535,0.03071234606250689,0.0,0.0,4.3450610481082785e-05,0.0,0.15256782460706783,0.0,0
0.4024638957246819,4.808787832254538e-05,6.0150212849883686e-05,0.34930500621539157,6.725365175307488e-06,3.472989859584254e-05,0.21488972217858765,6.816285242936676e-06,8.66191873045985e-06,0.376321791416131,1.0074837972131462e-06,4.920932212135881e-06,0.0,0.11171563328412082,0.23342635212091145,0.3919272323543915,0.1677708866022005,0.0,0.007873201438848926,0.6332751828872554,0.4989020659086373,0.0,0.40724108896996913,0.47384930928394764,0.0,0.4004054738976178,0.3330243377350766,0.4693737380756079,0.32975206611570246,0.17302830742909822,0.4192303282232786,0.0,0.011685480123174209,0.05130521181465089,0.013138413780312008,0.019110475297436574,0.016621569385388474,0.01938936040161528,0.0,0.0,0.6933440248168818,0.0,0.7086795475022527,0.2515790591361592,0
0.0064268996605934825,1.0836450597328726e-06,1.276669557927039e-06,0.0,0.00010952705319907177,0.00010263871971996283,0.008036182261298,3.4076487593400623e-07,4.395373099409794e-07,0.0,1.4038407725161864e-05,1.2870673490277332e-05,0.0,0.0,0.0018677655261473136,0.001637571516737768,0.00016845418912858623,0.0,0.0,0.0,0.003439786089575708,0.0,0.001683974179062575,0.005429209145201175,0.0,0.0,0.0034588736244100526,0.0021339968277341304,0.0,0.0063857725586526914,0.005300697503823171,0.0,0.006788479997220327,0.10607292325294311,0.010220694547335926,0.003893023013516378,0.06901172529313235,0.010407126466727454,0.0,0.0,6.58342583046978e-05,0.0,0.06503820869623259,0.0,1
0.011295991089637553,2.570270626053167e-06,2.9100390100209733e-06,0.47462990168380603,5.9577840542586816e-05,0.00010009891174906325,0.013246403003575588,6.049105685810088e-07,7.509526688638177e-07,0.45511092680904,7.695566495888664e-06,1.2660280692685516e-05,0.0,0.032376116081114834,0.2785270701298845,0.0614394157367307,0.03595139491516941,0.0,0.0,0.0,0.017630770943924567,0.0,0.3085826550659552,0.43898172166254446,0.0,0.23051191079574251,0.37569172057845696,0.38371988919786043,0.22264462809917357,0.31232702078829416,0.438570897692532,0.0,0.011446602068249632,0.044410321259747684,0.012650319484832737,0.014666458290756523,0.017832753511145466,0.015537541208653572,0.0,0.0,0.0,0.0,0.044982814429205514,0.0,1
0.011826548965600286,2.4111102579042754e-06,2.766681774073361e-06,0.4857045993897615,5.849419660698685e-05,0.00010013277585534282,0.01500388044798566,6.698181639975057e-07,8.318049573366459e-07,0.4666182873730043,7.681446190390892e-06,1.2869261458077833e-05,0.0,0.035510159604782654,0.29245217661191764,0.059096971829705386,0.03866628767199909,0.0,0.0,0.0,0.017793729621677884,0.0,0.3086724670221723,0.4587681727694999,0.0,0.23882412569690822,0.35197558645992827,0.3744997400986957,0.23438016528925618,0.3081663662674102,0.4516948555466681,0.0,0.010089340392541793,0.03272814861650558,0.010871486941308288,0.016525812565868825,0.019121247261950775,0.01678407166548093,0.0,0.0,0.0,0.0,0.03957686788801015,0.0,1
0.15938560645399197,5.4994986781404034e-06,1.0279955494283712e-05,0.10436207481071308,8.856531581984302e-05,9.20956946318767e-05,0.30338571030861605,2.4829977315898866e-06,5.261325096561978e-06,0.10354551109268095,1.2502118487082298e-05,1.2712525884032294e-05,0.0,0.02147687702688239,0.3291701190769802,0.12366927259094619,0.11860843101768245,0.0,0.0,0.0031908486423548044,0.0867931497603829,0.0,0.11229862475442043,0.36200760089280326,0.0,0.012103395843892528,0.24097541535722558,0.15662360812495568,0.02368595041322316,0.4443029821907343,0.38869985784681443,0.0,0.025182090226412965,0.1583115045313582,0.03047118453977589,0.03527964447863946,0.06872825666795518,0.035922923534775594,0.0,0.0,0.010010757317807012,0.01227356013041873,0.09213468148296464,0.0,0
