0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,target
0.0,0.0,0.0,0.0,0.0,0.0,0.13204951856946354,0.0,0.0,0.10561056105610563,0.36781609195402293,0.0,0.0,0.0,0.0,0.0,0.0,0.10561056105610561,0.2048,0.0,0.08640864086408642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20168067226890754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014225013855532976,0.0,0.0,0.00028325011348161525,0.0005006007208650382,0.0012626262626262638,1
0.0,0.0,0.049019607843137254,0.0,0.03799999999999999,0.04251700680272109,0.0343878954607978,0.0,0.0,0.0,0.04597701149425287,0.012409513960703202,0.021621621621621623,0.0,0.0,0.0,0.0,0.0,0.06186666666666667,0.0,0.06930693069306931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005017103762827822,0.004511894995898276,0.0,0.02041381858488823,0.0,0.0,0.00022060826146164288,0.0010012014417300763,0.011553030303030305,1
0.0,0.048319327731092425,0.06666666666666668,0.0,0.033999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.07135470527404343,0.0,0.0,0.0,0.017,0.0,0.1529152915291529,0.11146666666666666,0.0,0.09360936093609362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005742411812961432,0.0,0.024200997598374283,0.0,0.0,0.002476622787108488,0.006007208650380457,0.016414141414141412,1
0.0,0.0,0.0,0.0,0.09,0.0,0.12379642365887208,0.0,0.0,0.049504950495049514,0.3448275862068965,0.0,0.16216216216216214,0.0,0.0,0.0,0.0,0.0,0.14506666666666668,0.0,0.08100810081008102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009832047208352245,0.0006007208650380454,0.0015151515151515145,1
0.0,0.0,0.2784313725490196,0.0,0.07099999999999998,0.05952380952380952,0.0,0.0315031503150315,0.0,0.03905390539053906,0.0,0.03619441571871768,0.0,0.0,0.0,0.26749999999999996,0.0,0.0,0.17120000000000002,0.0,0.2565256525652566,0.0,0.06422018348623852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010459392945036913,0.0,0.010992056161093663,0.0,0.0,0.0008815251929187467,0.002302763315979175,0.012878787878787878,1
0.0,0.029411764705882346,0.08235294117647059,0.0,0.127,0.0,0.0577716643741403,0.0,0.0,0.06985698569856987,0.0,0.0,0.0,0.0,0.0,0.06350000000000001,0.0,0.0,0.09066666666666667,0.0231023102310231,0.11431143114311432,0.0,0.0,0.033600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18432510885341075,0.0,0.0,0.08823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006460213289581624,0.0,0.017611921916374163,0.010494752623688156,0.0,0.004229686790739899,0.005406487785342411,0.015656565656565657,1
0.0,0.0,0.0,0.0,0.09399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10026666666666667,0.0,0.25472547254725475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013178151364000246,0.0,0.0,0.0033154788924194276,0.0030036043251902285,0.006691919191919193,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18991899189918993,0.0,0.12844036697247704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06081039472873946,0.061635848742295524,0.0,0.031285519745801176,0.009411293552262716,0.02904040404040404,1
0.0,0.0,0.10784313725490198,0.0,0.111,0.0,0.02475928473177441,0.0,0.0,0.0,0.0,0.0,0.16576576576576577,0.0,0.04081632653061225,0.0,0.05182072829131653,0.0407040704070407,0.16799999999999998,0.0,0.08280828082808282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018662838392124688,0.0,0.014009483342570357,0.0,0.0,0.00029051293690422145,0.0003003604325190227,0.004356060606060606,1
0.0,0.044117647058823525,0.0,0.0,0.15899999999999997,0.052721088435374146,0.0,0.0,0.05893536121673004,0.0,0.0,0.06514994829369183,0.0,0.0,0.2879818594104308,0.0315,0.04341736694677872,0.34983498349834985,0.11840000000000002,0.0,0.1719171917191719,0.0,0.05688073394495412,0.05040000000000001,0.0,0.0,0.0,0.034103410341034104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3340336134453782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02819934372436423,0.0,0.0016934540304205927,0.08262535398967184,0.0,0.0022778029959146613,0.009010812975570685,0.011679292929292928,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07475389663658735,0.0,0.022445963421392948,0.0,0.0,0.0025719473445301854,0.0008009611533840609,0.001388888888888891,1
0.01101321585903084,0.004901960784313724,0.0196078431372549,0.0,0.07599999999999998,0.008503401360544215,0.02063273727647868,0.0018001800180017999,0.10456273764258556,0.0,0.03831417624521073,0.04860392967942089,0.003603603603603605,0.0,0.0,0.0,0.002801120448179272,0.014301430143014302,0.11146666666666666,0.005500550055005501,0.14131413141314134,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026007802340702203,0.014513788098693761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00957810718358039,0.010356849876948307,0.0039206076941926,0.007697518320093602,0.007662835249042146,0.002975440012103484,0.0014244212437585107,0.006507809371245495,0.14255050505050504,1
0.0,0.0,0.0,0.0,0.29399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09213226909920182,0.041427399507793256,0.0,0.024909169283822898,0.0,0.0,0.0035015887426236947,0.0011013215859030845,0.002083333333333333,1
0.0,0.0,0.0,0.0,0.11599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.05997931747673216,0.0,0.0,0.0,0.057999999999999996,0.0,0.12761276127612758,0.06186666666666667,0.0,0.15751575157515751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013638228055783427,0.0,0.020536978878009732,0.0,0.0,0.0001189287335451655,0.00040048057669203087,0.0042929292929292946,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06722689075630252,0.0,0.0,0.0,0.0,0.02009844134536505,0.0,0.012069708725906769,0.032650341495918715,0.0,0.004054471175669541,0.00210252302763316,0.005113636363636364,1
0.01101321585903084,0.004901960784313724,0.0196078431372549,0.0,0.07599999999999998,0.008503401360544215,0.02063273727647868,0.0018001800180017999,0.10456273764258556,0.0,0.03831417624521073,0.04860392967942089,0.003603603603603605,0.0,0.0,0.0,0.002801120448179272,0.014301430143014302,0.11146666666666666,0.005500550055005501,0.14131413141314134,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026007802340702203,0.014513788098693761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00957810718358039,0.010356849876948307,0.0039206076941926,0.007697518320093602,0.007662835249042146,0.002975440012103484,0.001420789832047208,0.006507809371245495,0.14248737373737375,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06722689075630252,0.0,0.0,0.0,0.0,0.02009844134536505,0.0,0.012069708725906769,0.032650341495918715,0.0,0.004054471175669541,0.00210252302763316,0.005113636363636364,1
0.0,0.0,0.0,0.0,0.0,0.0,0.22833562585969738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776,0.0,0.0,0.0,0.0,0.2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011330746967177781,0.0,0.0,0.0014625510667271896,0.0011013215859030845,0.0029040404040404037,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03609515996718621,0.0,0.01083810579469179,0.0,0.0,0.0027235587834770762,0.0010012014417300763,0.00220959595959596,1
0.0,0.0,0.0,0.0,0.065,0.0,0.0894085281980743,0.0,0.0,0.0,0.24904214559386972,0.0672182006204757,0.0,0.0,0.0,0.0325,0.18207282913165265,0.0,0.06933333333333334,0.2871287128712871,0.11701170117011703,0.0,0.0,0.05200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470672682526661,0.0,0.0028018966685140713,0.0,0.0,0.001531547889241942,0.006507809371245495,0.008080808080808083,1
0.25770925110132153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12099276111685627,0.0,0.0,0.0,0.0,0.16386554621848742,0.0,0.18773333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05462184873949579,0.0,0.0,0.0,0.0,0.0,0.0,0.02728000492641172,0.0,0.0,0.0008769859282796184,0.0009010812975570682,0.0036616161616161626,1
0.0,0.0,0.5941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03609515996718621,0.0,0.06502863476815074,0.0,0.0,0.002640944167044938,0.0010012014417300763,0.002651515151515153,1
0.0,0.0,0.0,0.0,0.18899999999999997,0.04591836734693878,0.0,0.0,0.0,0.0,0.0,0.08376421923474665,0.0,0.0,0.0,0.013500000000000002,0.0,0.0,0.18719999999999998,0.0,0.24302430243024306,0.0,0.0,0.021600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004614438063986873,0.0,0.0,0.015159087123105115,0.0,0.00035406264185201906,0.0010012014417300763,0.005555555555555557,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313531353135313,0.2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05030817924371148,0.0,0.0006354970494779843,0.00040048057669203087,0.0010101010101010097,1
0.0,0.04761904761904761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03740374037403741,0.521072796934866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10880000000000001,0.0,0.06120612061206122,0.0,0.0,0.0,0.03264522323571772,0.0,0.0,0.07480748074807483,0.0,0.0,0.10880000000000001,0.0,0.0,0.0,0.03400000000000001,0.0,0.19738751814223512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045332026464101935,0.0,0.0,0.0,0.0025655923740354057,0.0029034841810172208,0.016603535353535353,1
0.0,0.0,0.5019607843137256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2730666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03158326497128793,0.0,0.04750908307161771,0.0,0.0,0.0016132546527462548,0.0005006007208650382,0.0015151515151515145,1
0.0,0.0,0.0,0.0,0.29399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09942987457240593,0.04470877768662838,0.0,0.026879733973766855,0.0,0.0,0.002852473899228325,0.0011013215859030845,0.0017676767676767687,1
0.0,0.0,0.09411764705882353,0.0,0.14599999999999996,0.0,0.06602475928473177,0.0,0.0,0.0,0.0,0.10031023784901759,0.0,0.0,0.0,0.024,0.1358543417366947,0.0,0.12960000000000002,0.0,0.21872187218721875,0.0,0.08807339449541284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02240896358543417,0.0,0.0,0.0,0.0,0.008305988515176374,0.0,0.01502555576082271,0.04064634349491921,0.0,0.004022696323195641,0.007709251101321587,0.015025252525252525,1
0.0,0.03361344537815125,0.09411764705882353,0.0,0.04799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.10031023784901759,0.0,0.0,0.0,0.024,0.0,0.10671067106710669,0.07786666666666667,0.0,0.08730873087308731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008203445447087775,0.0,0.029650840569000553,0.0,0.0,0.0019064911484339535,0.006007208650380457,0.011679292929292928,1
0.0,0.02871148459383753,0.3254901960784314,0.0,0.040999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.04239917269906929,0.0,0.0,0.0,0.020499999999999997,0.0,0.09130913091309129,0.11093333333333334,0.0,0.11251125112511252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01914098972922502,0.0,0.0,0.0,0.0,0.0069729286300246095,0.0,0.023092554960280808,0.0,0.0,0.0025882886972310483,0.012014417300760914,0.01792929292929293,1
0.06607929515418504,0.0,0.0,0.0,0.060999999999999985,0.1564625850340136,0.0,0.2205220522052205,0.0,0.0,0.0,0.031023784901758014,0.2756756756756757,0.0,0.0,0.0,0.0,0.033003300330033,0.1472,0.0,0.054905490549054914,0.0,0.05504587155963303,0.04880000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04354136429608128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005229696472518456,0.0,0.006373545169037502,0.034482758620689655,0.0,0.0010276895142986835,0.0029034841810172208,0.014204545454545454,1
0.0,0.0,0.0,0.0,0.29399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07639680729760548,0.03435192780968006,0.0,0.020660139171131228,0.0,0.0,0.0027235587834770762,0.0011013215859030845,0.0017045454545454551,1
0.0,0.0,0.0,0.0,0.29399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08095781071835804,0.036402789171451996,0.0,0.021891742102346203,0.0,0.0,0.0027235587834770762,0.0011013215859030845,0.0017045454545454551,1
0.0,0.0,0.10784313725490198,0.0,0.111,0.0,0.02475928473177441,0.0,0.0,0.0,0.0,0.018614270941054806,0.16576576576576577,0.0,0.04081632653061225,0.0,0.05182072829131653,0.0407040704070407,0.16799999999999998,0.0,0.08280828082808282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018662838392124688,0.0,0.013116571217439497,0.0,0.0,0.00025692237857467045,0.0003003604325190227,0.004229797979797979,1
0.0,0.0,0.0,0.0,0.05199999999999999,0.0,0.03576341127922971,0.04680468046804681,0.0,0.014301430143014304,0.0996168582375479,0.05377456049638056,0.0,0.0,0.0,0.013000000000000001,0.21848739495798322,0.028602860286028604,0.09706666666666668,0.11441144114411442,0.023402340234023405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074856439704675945,0.0,0.025032329576944394,0.005997001499250375,0.007413384436935799,0.0010394916023604168,0.0037044453344012816,0.021338383838383837,1
0.03303964757709251,0.0315126050420168,0.20588235294117652,0.0,0.04499999999999999,0.0,0.0,0.16291629162916293,0.11406844106463877,0.04125412541254126,0.0,0.09307135470527406,0.05405405405405406,0.0,0.06802721088435373,0.0,0.0,0.0,0.21706666666666669,0.0,0.13591359135913594,0.0,0.0,0.024000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007002801120448178,0.0,0.0,0.0,0.0,0.0256357670221493,0.0,0.04058131658353347,0.011327669498584042,0.0,0.003904675442578302,0.012915498598317983,0.048800505050505046,1
