Year,Pitcher,League,Type,Wins,Win_pct,Saves,ERA,Strikeouts,Innings_pitched,target
0.24999999999999994,0.6557377049180328,1.0,1.0,0.6296296296296295,0.648,0.0,0.5400516795865633,0.7664233576642336,0.8780487804878048,0
0.24999999999999994,0.5737704918032788,1.0,0.0,0.14814814814814814,0.32685714285714285,0.49999999999999994,0.268733850129199,0.2153284671532847,0.18292682926829262,0
0.24999999999999994,0.0,1.0,0.0,0.2962962962962963,0.7622857142857142,0.42857142857142855,0.42635658914728675,0.24817518248175188,0.1382113821138211,0
0.24999999999999994,0.5573770491803279,0.0,1.0,0.8888888888888888,0.8068571428571427,0.0,0.7881136950904393,0.42335766423357674,0.8252032520325203,1
0.24999999999999994,0.7868852459016393,0.0,1.0,0.8148148148148147,0.8674285714285713,0.0,0.6770025839793281,0.3832116788321169,0.7398373983739837,0
0.24999999999999994,0.24590163934426232,0.0,0.0,0.18518518518518517,0.7142857142857142,0.7857142857142856,0.34366925064599485,0.058394160583941646,0.3292682926829268,0
0.24999999999999994,0.08196721311475408,0.0,0.0,0.2962962962962963,0.5074285714285713,0.5714285714285714,0.5788113695090439,0.12043795620437958,0.35365853658536583,0
0.33333333333333326,0.8360655737704918,1.0,1.0,0.7407407407407407,0.8788571428571428,0.0,0.7829457364341086,0.6605839416058394,0.7601626016260162,1
0.33333333333333326,0.4098360655737705,1.0,1.0,0.7407407407407407,0.6719999999999999,0.0,0.7054263565891472,0.4197080291970804,0.8252032520325203,0
0.33333333333333326,0.09836065573770497,1.0,0.0,0.18518518518518517,0.47657142857142853,0.7857142857142856,0.24031007751937988,0.16423357664233582,0.2642276422764227,0
0.33333333333333326,0.5737704918032788,1.0,0.0,0.3333333333333333,0.6434285714285713,0.5714285714285714,0.7855297157622738,0.2919708029197081,0.1626016260162601,0
0.33333333333333326,0.5901639344262295,0.0,1.0,0.7407407407407407,0.7371428571428571,0.0,0.5633074935400517,0.3503649635036497,0.8252032520325203,0
0.33333333333333326,0.016393442622950838,0.0,1.0,0.7037037037037036,0.8354285714285713,0.0,0.5839793281653747,0.5036496350364965,0.7601626016260162,0
0.33333333333333326,0.24590163934426232,0.0,0.0,0.2222222222222222,0.7622857142857142,0.7678571428571428,0.524547803617571,0.03284671532846717,0.28861788617886175,0
0.33333333333333326,1.0,0.0,0.0,0.3333333333333333,0.857142857142857,0.6071428571428571,0.33850129198966405,0.3211678832116789,0.33333333333333326,1
0.41666666666666663,0.21311475409836067,1.0,1.0,0.8888888888888888,0.9794285714285713,0.0,0.23772609819121449,0.8613138686131387,0.8902439024390243,1
0.41666666666666663,0.5245901639344263,1.0,1.0,0.7777777777777777,0.8274285714285714,0.0,0.34108527131782945,0.5000000000000001,0.8821138211382114,0
0.41666666666666663,0.49180327868852464,1.0,0.0,0.07407407407407407,0.22857142857142854,0.7142857142857142,0.6640826873385013,0.12773722627737227,0.12195121951219506,0
0.41666666666666663,0.5737704918032788,1.0,0.0,0.25925925925925924,0.7268571428571428,0.5714285714285714,0.627906976744186,0.2919708029197081,0.1626016260162601,0
0.41666666666666663,0.8032786885245902,0.0,1.0,0.8148148148148147,0.8982857142857141,0.0,0.6873385012919897,0.40510948905109495,0.8170731707317073,0
0.41666666666666663,0.06557377049180324,0.0,1.0,0.7407407407407407,0.8788571428571428,0.0,0.5839793281653747,0.45985401459854025,0.7195121951219512,1
0.41666666666666663,0.24590163934426232,0.0,0.0,0.2962962962962963,0.5382857142857143,0.6428571428571428,0.45478036175710596,0.08029197080291972,0.28861788617886175,0
0.41666666666666663,0.04918032786885246,0.0,0.0,0.2962962962962963,0.609142857142857,0.5535714285714285,0.3927648578811369,0.0,0.0,0
0.49999999999999994,0.29508196721311475,1.0,1.0,0.7777777777777777,0.7497142857142856,0.0,0.6537467700258398,0.7226277372262775,0.8577235772357723,0
0.49999999999999994,0.639344262295082,1.0,1.0,0.6666666666666666,0.7348571428571428,0.0,0.4160206718346254,1.0000000000000002,0.8821138211382114,1
0.49999999999999994,0.9836065573770493,1.0,0.0,0.3333333333333333,0.5417142857142856,0.625,0.3798449612403101,0.1496350364963504,0.18699186991869915,0
0.49999999999999994,0.49180327868852464,1.0,0.0,0.25925925925925924,0.5005714285714284,0.6071428571428571,0.8604651162790697,0.12773722627737227,0.1260162601626016,0
0.49999999999999994,0.7540983606557378,0.0,1.0,0.8888888888888888,0.9794285714285713,0.0,0.48320413436692505,0.7518248175182484,0.7967479674796747,1
0.49999999999999994,0.45901639344262296,0.0,1.0,0.7777777777777777,0.8274285714285714,0.0,0.6873385012919897,0.697080291970803,0.8495934959349594,0
0.49999999999999994,0.26229508196721313,0.0,0.0,0.2962962962962963,0.5714285714285714,0.8035714285714286,0.47545219638242897,0.18613138686131392,0.19918699186991867,0
0.49999999999999994,0.14754098360655737,0.0,0.0,0.2222222222222222,0.528,0.5892857142857142,0.6124031007751938,0.12773722627737227,0.09756097560975607,0
0.5833333333333333,0.8360655737704918,1.0,1.0,0.6666666666666666,0.7348571428571428,0.0,0.79328165374677,0.5182481751824819,0.7276422764227641,0
0.5833333333333333,0.8852459016393444,1.0,1.0,0.6296296296296295,0.6937142857142856,0.0,0.9767441860465115,0.3321167883211679,0.6991869918699186,0
0.5833333333333333,0.8524590163934427,1.0,0.0,0.18518518518518517,0.7142857142857142,0.7321428571428571,0.5736434108527132,0.15328467153284672,0.1260162601626016,1
0.5833333333333333,0.5737704918032788,1.0,0.0,0.14814814814814814,0.32685714285714285,0.6071428571428571,0.648578811369509,0.23357664233576647,0.10569105691056907,0
0.5833333333333333,0.7540983606557378,0.0,1.0,0.7407407407407407,0.7885714285714285,0.0,0.6098191214470284,0.8175182481751826,0.9105691056910568,1
0.5833333333333333,0.2786885245901639,0.0,1.0,0.7407407407407407,0.6925714285714285,0.0,0.79328165374677,0.6313868613138687,0.8252032520325203,0
0.5833333333333333,0.9508196721311476,0.0,0.0,0.0,0.0,0.5892857142857142,0.48578811369509045,0.3503649635036497,0.1463414634146341,0
0.5833333333333333,0.49180327868852464,0.0,0.0,0.2962962962962963,0.5714285714285714,0.5357142857142857,1.0,0.18613138686131392,0.08943089430894302,0
0.6666666666666665,0.22950819672131148,1.0,1.0,0.8518518518518517,0.8479999999999999,0.0,0.5478036175710594,0.4708029197080293,0.8211382113821137,0
0.6666666666666665,0.6885245901639345,1.0,1.0,0.8518518518518517,0.8479999999999999,0.01785714285714285,0.42635658914728675,0.5328467153284673,0.8495934959349594,1
0.6666666666666665,0.4426229508196722,1.0,0.0,0.2222222222222222,0.5714285714285714,0.6785714285714285,0.24806201550387597,0.0510948905109489,0.11382113821138212,0
0.6666666666666665,0.3770491803278689,1.0,0.0,0.2222222222222222,0.5714285714285714,0.5892857142857142,0.7441860465116279,0.16058394160583944,0.0772357723577235,0
0.6666666666666665,0.3114754098360656,0.0,1.0,0.8888888888888888,0.8845714285714285,0.0,0.524547803617571,0.5875912408759125,0.8008130081300813,1
0.6666666666666665,0.2786885245901639,0.0,1.0,0.7777777777777777,0.7268571428571428,0.0,0.6770025839793281,0.5839416058394162,0.8861788617886178,0
0.6666666666666665,0.180327868852459,0.0,0.0,0.14814814814814814,0.7622857142857142,0.7857142857142856,0.4496124031007752,0.13868613138686137,0.06097560975609756,0
0.6666666666666665,0.49180327868852464,0.0,0.0,0.07407407407407407,0.38057142857142845,0.7321428571428571,0.4806201550387597,0.08759124087591247,0.06097560975609756,0
0.7499999999999999,0.639344262295082,1.0,1.0,0.7407407407407407,0.7622857142857142,0.0,0.6434108527131783,0.5109489051094891,0.6951219512195121,0
0.7499999999999999,0.36065573770491804,1.0,1.0,0.7037037037037036,0.7005714285714285,0.0,0.6046511627906976,0.37591240875912413,0.7317073170731707,0
0.7499999999999999,0.6065573770491803,1.0,0.0,0.2222222222222222,0.6525714285714286,0.7678571428571428,0.3204134366925065,0.21897810218978106,0.14227642276422764,1
0.7499999999999999,0.6721311475409837,1.0,0.0,0.14814814814814814,0.5714285714285714,0.625,0.5555555555555555,0.12773722627737227,0.09756097560975607,0
0.7499999999999999,0.06557377049180324,0.0,1.0,0.8518518518518517,0.9062857142857141,0.0,0.4005167958656331,0.5875912408759125,0.8292682926829268,1
0.7499999999999999,0.2786885245901639,0.0,1.0,0.7777777777777777,0.7999999999999998,0.0,0.7002583979328165,0.44890510948905116,0.8130081300813008,0
0.7499999999999999,0.7049180327868853,0.0,0.0,0.2222222222222222,0.6857142857142856,0.6607142857142857,0.35400516795865633,0.16423357664233582,0.06097560975609756,0
0.7499999999999999,0.11475409836065575,0.0,0.0,0.07407407407407407,0.28571428571428564,0.5892857142857142,0.8139534883720929,0.054744525547445244,0.08536585365853655,0
0.8333333333333333,0.1639344262295082,1.0,1.0,0.8148148148148147,0.8982857142857141,0.0,0.5555555555555555,0.36131386861313874,0.7032520325203251,1
0.8333333333333333,0.3114754098360656,1.0,1.0,0.7407407407407407,0.7142857142857142,0.0,0.5322997416020672,0.5474452554744527,0.7804878048780487,0
0.8333333333333333,0.4426229508196722,1.0,0.0,0.18518518518518517,0.7142857142857142,0.5714285714285714,0.4961240310077519,0.08759124087591247,0.040650406504064984,0
0.8333333333333333,0.819672131147541,1.0,0.0,0.14814814814814814,0.45714285714285713,0.5357142857142857,0.3798449612403101,0.24087591240875916,0.1178861788617886,0
0.8333333333333333,0.1311475409836066,0.0,1.0,0.9999999999999998,0.9348571428571427,0.0,0.6046511627906976,0.34671532846715336,0.7317073170731707,1
0.8333333333333333,0.2786885245901639,0.0,1.0,0.8148148148148147,0.7622857142857142,0.0,0.5038759689922481,0.489051094890511,0.8495934959349594,0
0.8333333333333333,0.11475409836065575,0.0,0.0,0.14814814814814814,0.45714285714285713,1.0,0.31524547803617575,0.13868613138686137,0.1260162601626016,0
0.8333333333333333,0.180327868852459,0.0,0.0,0.14814814814814814,0.7622857142857142,0.8392857142857142,0.0,0.1496350364963504,0.06097560975609756,0
0.9166666666666665,0.5081967213114754,1.0,1.0,0.7407407407407407,0.8160000000000001,0.0,0.6382428940568475,0.35401459854014605,0.6097560975609756,0
0.9166666666666665,0.9344262295081969,1.0,1.0,0.7407407407407407,0.7485714285714286,0.0,0.5012919896640826,0.5839416058394162,0.7682926829268293,1
0.9166666666666665,0.5737704918032788,1.0,0.0,0.2222222222222222,0.7622857142857142,0.8214285714285714,0.44702842377260976,0.12773722627737227,0.06097560975609756,0
0.9166666666666665,0.7704918032786885,1.0,0.0,0.1111111111111111,0.42857142857142855,0.5357142857142857,0.6614987080103358,0.3357664233576643,0.09756097560975607,0
0.9166666666666665,0.39344262295081966,0.0,1.0,0.7407407407407407,0.7885714285714285,0.0,0.8501291989664082,0.2153284671532847,0.6829268292682926,0
0.9166666666666665,0.19672131147540983,0.0,1.0,0.7407407407407407,0.8160000000000001,0.0,0.6640826873385013,0.25182481751824826,0.6260162601626016,0
0.9166666666666665,0.7540983606557378,0.0,1.0,0.7037037037037036,0.7348571428571428,0.0,0.4651162790697675,0.7627737226277373,0.8658536585365854,1
0.9166666666666665,0.03278688524590162,0.0,0.0,0.07407407407407407,0.38057142857142845,0.7857142857142856,0.25581395348837216,0.25182481751824826,0.08130081300813008,0
0.9166666666666665,0.180327868852459,0.0,0.0,0.18518518518518517,0.6354285714285715,0.7142857142857142,0.3359173126614987,0.2226277372262774,0.08943089430894302,0
0.9999999999999999,0.36065573770491804,1.0,1.0,0.7407407407407407,0.7371428571428571,0.0,0.40568475452196384,0.6094890510948906,0.8536585365853657,1
0.9999999999999999,0.9344262295081969,1.0,1.0,0.7407407407407407,0.8160000000000001,0.0,0.5555555555555555,0.35401459854014605,0.6788617886178862,0
0.9999999999999999,0.5737704918032788,1.0,0.0,0.14814814814814814,0.352,0.75,0.648578811369509,0.10218978102189782,0.06910569105691056,0
0.9999999999999999,0.819672131147541,1.0,0.0,0.1111111111111111,0.38057142857142845,0.6607142857142857,0.9509043927648578,0.12408759124087596,0.08943089430894302,0
0.9999999999999999,0.45901639344262296,0.0,1.0,0.7777777777777777,0.8891428571428571,0.0,0.8863049095607235,0.3649635036496351,0.7439024390243902,0
0.9999999999999999,0.5409836065573771,0.0,1.0,0.7777777777777777,0.7497142857142856,0.0,0.7002583979328165,0.5145985401459855,0.8455284552845528,0
0.9999999999999999,0.180327868852459,0.0,0.0,0.25925925925925924,0.9999999999999999,0.8928571428571428,0.3359173126614987,0.2226277372262774,0.08943089430894302,1
0.9999999999999999,0.7377049180327869,0.0,0.0,0.07407407407407407,0.28571428571428564,0.7142857142857142,0.5762273901808785,0.07299270072992703,0.036585365853658514,0
