Refractive Index,Sodium,Magnesium,Aluminum,Silicon,Potassium,Calcium,Barium,Iron,target
0.2006427915518826,0.6852300242130752,0.7951002227171492,0.6448087431693987,0.5689655172413793,0.5818181818181818,0.09659714599341379,0.0,0.0,1
0.5073461891643732,0.7239709443099276,0.8285077951002228,0.12021857923497264,0.41810344827586154,0.08181818181818179,0.32711306256860595,0.0,0.43243243243243246,0
0.29063360881541556,0.7046004842615015,0.8619153674832962,0.53551912568306,0.46336206896551535,0.4909090909090909,0.13611416026344675,0.0,0.8648648648648649,1
0.1850321395775939,0.6779661016949151,0.7906458797327394,0.6830601092896174,0.6853448275862052,0.3545454545454545,0.07683863885839734,0.0,0.0,0
0.25390266299356457,0.4648910411622277,0.7928730512249443,0.5519125683060109,0.7047413793103439,0.5545454545454545,0.17672886937431384,0.0,0.3783783783783784,0
0.2543617998163408,0.416464891041162,0.6035634743875279,0.5464480874316939,0.8383620689655172,0.5090909090909091,0.21734357848518113,0.0,0.6486486486486487,0
0.2607897153351667,0.4745762711864406,0.7884187082405345,0.5737704918032787,0.6767241379310345,0.5181818181818181,0.1833150384193194,0.0,0.0,0
0.21992653810835033,0.5157384987893461,0.7973273942093542,0.5573770491803278,0.6034482758620683,0.5545454545454545,0.1877058177826563,0.0,0.0,0
0.22589531680440011,0.6658595641646491,0.7750556792873051,0.7759562841530053,0.5840517241379296,0.5636363636363636,0.09989023051591656,0.0,0.0,1
0.45684113865931797,0.7263922518159808,0.8552338530066815,0.23497267759562834,0.4202586206896557,0.15454545454545454,0.29198682766191,0.0,0.0,0
0.20202020202020102,0.4891041162227603,0.6347438752783965,0.6284153005464479,0.7456896551724124,0.5181818181818181,0.1877058177826563,0.034920634920634915,0.5945945945945946,1
0.4582185491276363,0.8426150121065379,0.8507795100222717,0.09836065573770486,0.42241379310344684,0.09999999999999998,0.27332601536772777,0.0,0.0,0
0.25757575757575374,0.6779661016949151,0.7594654788418709,0.6721311475409835,0.4806034482758629,0.5272727272727272,0.1877058177826563,0.0,0.0,0
0.17217630853994195,0.5060532687651332,0.7839643652561248,0.8797814207650272,0.6573275862068958,0.6272727272727272,0.09769484083424802,0.0,0.0,1
0.4416896235078054,0.5980629539951573,0.8195991091314032,0.4699453551912567,0.6336206896551718,0.4909090909090909,0.15806805708013164,0.0,0.0,1
0.22681359044995247,0.5496368038740921,0.7728285077951003,0.8196721311475408,0.6271551724137923,0.6,0.12074643249176722,0.0,0.0,1
0.23232323232322605,0.5181598062953994,0.7750556792873051,0.5683060109289617,0.6961206896551732,0.5090909090909091,0.14818880351262342,0.0,0.0,0
0.2667584940312165,0.6707021791767555,0.7483296213808464,0.7322404371584698,0.45905172413792994,0.5181818181818181,0.18990120746432493,0.0,0.24324324324324323,0
0.2865013774104604,0.5133171912832929,0.8173719376391982,0.5191256830601092,0.5948275862068945,0.5636363636363636,0.17563117453347962,0.0,0.9459459459459458,1
0.25895316804407215,0.6004842615012109,0.755011135857461,0.5683060109289617,0.635775862068966,0.5363636363636363,0.1657519209659714,0.0,0.0,0
0.19788797061523564,0.5593220338983049,0.7572383073496659,0.5300546448087431,0.6896551724137936,0.4727272727272727,0.1646542261251372,0.0,0.0,0
0.2685950413223111,0.7215496368038744,0.8752783964365256,0.6830601092896174,0.43103448275862066,0.4909090909090909,0.1240395170142701,0.0,0.4054054054054054,1
0.19742883379246962,0.6561743341404358,0.8040089086859687,0.6830601092896174,0.5560344827586202,0.6,0.10428100987925346,0.0,0.0,1
0.3002754820936647,0.595641646489104,0.7505567928730512,0.4863387978142075,0.6271551724137923,0.5181818181818181,0.1920965971459934,0.0,0.43243243243243246,0
0.08907254361799077,0.8523002421307507,0.688195991091314,0.9781420765027321,0.5323275862068962,1.0,0.0,0.0,0.0,1
0.30165289256198313,0.5326876513317191,0.8151447661469934,0.6939890710382512,0.5818965517241385,0.5272727272727272,0.1613611416026345,0.0,0.32432432432432434,1
0.5785123966942147,0.17433414043583506,0.0,0.8688524590163933,0.5129310344827576,0.7363636363636363,0.6761800219538967,0.0,0.918918918918919,1
0.3696051423324116,0.7869249394673126,0.30066815144766146,0.7322404371584698,0.4202586206896557,0.3545454545454545,0.3819978046103183,0.0,0.4864864864864865,1
0.24563820018365418,0.5060532687651332,0.7906458797327394,0.6557377049180326,0.6336206896551718,0.4909090909090909,0.15806805708013164,0.0,0.5135135135135135,0
0.2612488521579429,0.47215496368038734,0.8173719376391982,0.47540983606557363,0.7112068965517234,0.5545454545454545,0.17782656421514806,0.0,0.0,0
0.2736455463728186,0.5399515738498791,0.6592427616926504,0.622950819672131,0.6702586206896549,0.5454545454545454,0.1877058177826563,0.04444444444444445,0.0,1
0.450413223140492,0.8789346246973365,0.8574610244988865,0.3278688524590163,0.3340517241379304,0.13636363636363635,0.22722283205268934,0.0,0.0,0
0.24793388429751478,0.5496368038740921,0.801781737193764,0.5846994535519126,0.6853448275862052,0.5181818181818181,0.14489571899012074,0.0,0.2972972972972973,0
0.642332415059688,0.7191283292978208,0.0,0.5846994535519126,0.3081896551724122,0.17272727272727273,0.6981339187705817,0.0,0.2702702702702703,1
0.21671258034894753,0.6053268765133173,0.7884187082405345,0.6502732240437157,0.6530172413793105,0.5090909090909091,0.11196487376509323,0.0,0.0,1
0.3168044077134956,0.6949152542372881,0.8062360801781737,0.448087431693989,0.6099137931034478,0.12727272727272726,0.18441273326015362,0.0,0.0,0
0.2043158861340616,0.5472154963680388,0.7082405345211582,0.5136612021857923,0.6810344827586199,0.5272727272727272,0.18990120746432493,0.0,0.6486486486486487,1
0.21808999081725572,0.6295399515738499,0.7884187082405345,0.721311475409836,0.588362068965518,0.6181818181818182,0.11306256860592745,0.0,0.0,1
0.19742883379246962,0.6464891041162228,0.7772828507795101,0.6721311475409835,0.612068965517242,0.6090909090909091,0.10976948408342478,0.0,0.2702702702702703,1
0.241965105601465,0.6150121065375302,0.8062360801781737,0.5191256830601092,0.7047413793103439,0.5,0.10867178924259055,0.0,0.0,0
0.18135904499540473,0.6295399515738499,0.7861915367483296,0.5737704918032787,0.6163793103448274,0.5090909090909091,0.13721185510428097,0.0,0.0,0
0.1648301193755738,1.0,0.8173719376391982,0.792349726775956,0.4439655172413797,0.14545454545454545,0.030735455543358964,0.0,0.32432432432432434,1
0.43939393939394483,0.6658595641646491,0.8329621380846326,0.33333333333333326,0.4741379310344833,0.16363636363636358,0.27771679473106464,0.0,0.1891891891891892,0
0.29614325068869934,0.6368038740920096,0.7639198218262807,0.622950819672131,0.5280172413793108,0.4636363636363636,0.16684961580680563,0.0,0.0,1
0.4582185491276363,0.8426150121065379,0.8507795100222717,0.09836065573770486,0.42241379310344684,0.09999999999999998,0.27332601536772777,0.0,0.0,0
0.2920110192837442,0.5980629539951573,0.8084632516703786,0.42622950819672123,0.6508620689655162,0.5181818181818181,0.145993413830955,0.028571428571428567,0.45945945945945954,1
0.19651056014691723,0.34624697336561744,0.7839643652561248,0.5792349726775956,0.6637931034482754,0.5181818181818181,0.15916575192096585,0.0,0.0,0
0.3448117539026601,0.9782082324455206,0.8351893095768375,0.0,0.47629310344827447,0.027272727272727282,0.2107574094401756,0.0,0.0,0
0.21074380165288759,0.4987893462469732,0.7839643652561248,0.6830601092896174,0.7650862068965509,0.6,0.09001097694840834,0.0,0.0,1
0.6932966023875093,0.7433414043583537,0.7015590200445434,0.20218579234972672,0.1637931034482739,0.07272727272727275,0.5005488474204172,0.0,0.0,1
0.2543617998163408,0.7070217917675546,0.8151447661469934,0.448087431693989,0.6379310344827571,0.09999999999999998,0.16684961580680563,0.0,0.0,0
0.281910009182729,0.6077481840193706,0.8685968819599109,0.6120218579234971,0.5431034482758611,0.5,0.13501646542261253,0.0,0.2702702702702703,1
0.17493112947657874,0.5544794188861984,0.7928730512249443,0.6830601092896174,0.7112068965517234,0.6545454545454545,0.09001097694840834,0.0,0.0,1
0.0,0.5472154963680388,0.7728285077951003,0.45355191256830596,0.683189655172414,0.5636363636363636,0.13940724478594943,0.0,0.8378378378378378,0
0.23645546372819143,0.3922518159806294,0.6057906458797329,0.7322404371584698,0.6594827586206901,0.6363636363636362,0.23600439077936333,0.0,0.0,1
0.17906336088153393,0.5254237288135595,0.7661469933184856,0.6338797814207648,0.7004310344827585,0.39999999999999997,0.13062568605927544,0.0,0.0,1
0.20890725436179297,0.6077481840193706,0.7951002227171492,0.5956284153005462,0.622844827586207,0.5090909090909091,0.14928649835345764,0.0,0.2702702702702703,0
0.2672176308539927,0.4866828087167071,0.7750556792873051,0.5792349726775956,0.6788793103448256,0.5818181818181818,0.17563117453347962,0.0,0.0,0
0.43021120293847187,0.5617433414043586,0.8129175946547884,0.3169398907103824,0.540948275862067,0.17272727272727273,0.30406147091108665,0.0,0.45945945945945954,0
0.19788797061523564,0.6489104116222761,0.7906458797327394,0.5245901639344261,0.6465517241379309,0.6181818181818182,0.11196487376509323,0.0,0.0,1
0.2736455463728186,0.6295399515738499,0.8574610244988865,0.5245901639344261,0.6400862068965514,0.4727272727272727,0.11416026344676168,0.0,0.0,1
0.3108356290174459,0.6610169491525426,0.8530066815144767,0.5300546448087431,0.5905172413793092,0.5181818181818181,0.1240395170142701,0.0,0.3783783783783784,1
0.19513314967859885,0.4406779661016951,0.7750556792873051,0.8633879781420764,0.7370689655172417,0.5727272727272728,0.10976948408342478,0.0,0.24324324324324323,1
0.2470156106519624,0.4455205811138015,0.7728285077951003,0.5956284153005462,0.7715517241379305,0.5454545454545454,0.1613611416026345,0.0,0.16216216216216214,0
0.2612488521579429,0.5690072639225182,0.7772828507795101,0.540983606557377,0.6573275862068958,0.5454545454545454,0.15477497255762895,0.0,0.0,0
0.4646464646464623,0.8329297820823245,0.8485523385300668,0.26775956284153,0.3318965517241362,0.0,0.28649835345773866,0.0,0.0,0
0.20569329660238,0.5326876513317191,0.7884187082405345,0.7267759562841529,0.6788793103448256,0.5818181818181818,0.10428100987925346,0.0,0.5675675675675675,1
0.4628099173553677,0.6004842615012109,0.8396436525612472,0.27322404371584696,0.4698275862068949,0.11818181818181817,0.32272228320526886,0.0,0.0,0
0.21074380165288759,0.5181598062953994,0.7928730512249443,0.7377049180327867,0.717672413793103,0.5909090909090909,0.09989023051591656,0.0,0.0,1
0.3195592286501324,0.7675544794188863,0.8307349665924276,0.4863387978142075,0.4978448275862073,0.05454545454545451,0.19868276619099892,0.0,0.0,0
0.2447199265381018,0.5157384987893461,0.7928730512249443,0.53551912568306,0.7327586206896533,0.4909090909090909,0.14270032930845228,0.0,0.45945945945945954,0
0.17493112947657874,0.4987893462469732,0.8040089086859687,0.7267759562841529,0.6810344827586199,0.5818181818181818,0.10867178924259055,0.0,0.7027027027027027,0
0.39164370982552626,0.682808716707022,0.465478841870824,0.7540983606557375,0.5107758620689664,0.4818181818181818,0.27332601536772777,0.08571428571428572,0.45945945945945954,1
0.18824609733700687,0.6368038740920096,0.7973273942093542,0.6557377049180326,0.6271551724137923,0.40909090909090906,0.1240395170142701,0.0,0.0,1
0.43021120293847187,0.5617433414043586,0.8129175946547884,0.3169398907103824,0.5193965517241371,0.17272727272727273,0.30406147091108665,0.0,0.45945945945945954,0
0.242424242424231,0.6222760290556902,0.801781737193764,0.46448087431693974,0.7068965517241381,0.5272727272727272,0.119648737650933,0.0,0.0,0
0.2653810835628981,0.4987893462469732,0.779510022271715,0.45355191256830596,0.693965517241379,0.5818181818181818,0.18551042810098783,0.0,0.0,0
0.29017447199264956,0.5738498789346247,0.8841870824053453,0.49180327868852447,0.5668103448275852,0.5454545454545454,0.14818880351262342,0.0,0.0,1
0.4067952249770388,0.7046004842615015,1.0,0.44262295081967207,0.4245689655172411,0.05454545454545451,0.1833150384193194,0.0,0.0,0
0.25298438934802236,0.6004842615012109,0.8218262806236081,0.5464480874316939,0.6034482758620683,0.5181818181818181,0.12513721185510432,0.0,0.0,0
0.25206611570248016,0.5447941888619856,0.7884187082405345,0.5027322404371584,0.6874999999999993,0.5909090909090909,0.15916575192096585,0.0,0.0,0
0.39761248852157605,0.7384987893462469,0.5077951002227171,0.622950819672131,0.4698275862068949,0.44545454545454544,0.30406147091108665,0.0,0.45945945945945954,1
0.27777777777777385,0.4576271186440676,0.6146993318485523,0.29508196721311464,0.8620689655172412,0.3181818181818181,0.256860592755214,0.0,0.5405405405405406,1
0.6666666666666633,0.7893462469733658,0.8240534521158129,0.2295081967213114,0.3793103448275842,0.018181818181818132,0.30076838638858394,0.0,0.2702702702702703,0
0.4573002754820941,0.837772397094431,0.841870824053452,0.3387978142076502,0.3340517241379304,0.20909090909090908,0.22612513721185512,0.0,1.0,0
0.23921028466482822,0.49636803874091995,0.8062360801781737,0.5464480874316939,0.6422413793103456,0.5363636363636363,0.17782656421514806,0.0,0.0,0
0.2874196510560128,0.5544794188861984,0.8062360801781737,0.4207650273224043,0.5452586206896554,0.5818181818181818,0.2250274423710209,0.0,0.4054054054054054,1
0.17217630853994195,0.5544794188861984,0.7973273942093542,0.6666666666666665,0.7133620689655176,0.6272727272727272,0.09659714599341379,0.0,0.0,1
0.19100091827364368,0.6319612590799032,0.7951002227171492,0.6994535519125682,0.6594827586206901,0.5545454545454545,0.08891328210757403,0.0,0.0,1
0.2855831037649182,0.583535108958838,0.6325167037861915,0.540983606557377,0.6551724137931016,0.5,0.21844127332601534,0.0,0.0,0
0.5486685032139557,0.7506053268765134,0.6458797327394209,0.4808743169398906,0.2887931034482766,0.07272727272727275,0.40724478594950586,0.0,0.0,1
0.25160697887970396,0.5012106537530269,0.8151447661469934,0.53551912568306,0.6896551724137936,0.5454545454545454,0.16245883644346873,0.0,0.0,0
0.25068870523415154,0.7651331719128331,0.801781737193764,0.5846994535519126,0.6293103448275865,0.43636363636363634,0.08232711306256857,0.0,0.0,0
0.25711662075297753,0.5133171912832929,0.7750556792873051,0.5136612021857923,0.6810344827586199,0.5545454545454545,0.16245883644346873,0.028571428571428567,0.5945945945945946,0
0.25160697887970396,0.4552058111380144,0.799554565701559,0.5573770491803278,0.7500000000000008,0.5272727272727272,0.15587266739846317,0.0,0.0,0
0.31450872359962484,0.6682808716707023,0.7750556792873051,0.5792349726775956,0.4612068965517242,0.5,0.2107574094401756,0.0,0.0,0
0.41597796143250154,0.7990314769975786,0.8374164810690423,0.15846994535519116,0.42672413793103525,0.09999999999999998,0.28210757409440174,0.0,0.0,0
0.24793388429751478,0.47941888619854744,0.7616926503340757,0.4972677595628414,0.7306034482758621,0.5363636363636363,0.17124039517014272,0.0,0.0,0
0.2832874196510474,0.6295399515738499,0.7438752783964365,0.6830601092896174,0.5021551724137927,0.5090909090909091,0.20965971459934135,0.0,0.0,0
0.2635445362718035,0.595641646489104,0.8685968819599109,0.5519125683060109,0.5431034482758611,0.5,0.14928649835345764,0.0,0.7567567567567569,1
0.1850321395775939,0.5520581113801453,0.779510022271715,0.6502732240437157,0.6637931034482754,0.5454545454545454,0.11416026344676168,0.0,0.0,1
