FLength,FWidth,FSize,FConc,FConc1,FAsym,FM3Long,FM3Trans,FAlpha,FDist,target
0.04908220380213617,0.06148481562668206,0.14819633353045536,0.4528923741334243,0.31782486294265816,0.4456207421758246,0.5635517215370609,0.5235876900248014,0.1534322222222222,0.10968717224948532,0
0.16808515475448896,0.06639584682231982,0.2538143110585453,0.3221957040572792,0.28033782782634464,0.49260828559614567,0.6777164046370729,0.4972104679326303,0.056599999999999984,0.43816076122282505,0
0.05564280593585509,0.04002153037264706,0.06147250147841518,0.6218888510057962,0.46718032301081636,0.4659047881212222,0.614687046681202,0.5056836667265507,0.1597288888888889,0.5057825711178154,0
0.26873369739021835,0.08633757440069896,0.33920756948551156,0.338333901579725,0.28656097199585123,0.46127267419621104,0.6670795174890062,0.5707822536971897,0.03885555555555553,0.7236962003599592,0
0.24941412910530214,0.14362747774804785,0.5503548196333532,0.15649505625639282,0.11942510001481699,0.41993596712522235,0.6889249448781881,0.6015919296054371,0.029366666666666708,0.6176021448641091,0
0.1063682673347611,0.04712382304529959,0.2468953282081609,0.35026707580406863,0.23885020002963403,0.4608095305572203,0.605891061408417,0.5506770393033545,0.041610000000000036,0.404078753997747,0
0.11209496398079989,0.08182555717640083,0.3532820816085157,0.3041254688032731,0.24048007112164763,0.46572988727364517,0.657976569064078,0.5667197327151023,0.08460777777777775,0.44063102899094925,0
0.25942099495746357,0.13120421870490126,0.5761679479597872,0.1541084214115241,0.11883241961772112,0.4646082763042357,0.754775381906013,0.5702298172085911,0.04098888888888891,0.3183133230179591,0
0.06279450792452718,0.06933014018144798,0.19455943228858666,0.4768723718604387,0.3630167432212179,0.427373850706882,0.5371842883980206,0.5722500600784404,0.9096344444444442,0.24071535393818544,0
0.046365872622528184,0.057326957430708855,0.1041099940863395,0.5692692351403569,0.4179878500518595,0.43663333581117597,0.612473228427945,0.5208244706292255,0.14633333333333332,0.2622720313086714,0
0.05320171509896378,0.02664773658057118,0.07069781194559438,0.7878167973633368,0.5227441102385538,0.46836753143375714,0.5816681605540069,0.5508940216313495,0.3944366666666666,0.19109635379575557,0
0.2525063391670342,0.13017372514451092,0.5853045535186281,0.1271735424480055,0.09838494591791377,0.539249414996833,0.7135532125009426,0.4964651582635919,0.026977777777777767,0.5139459867151792,0
0.14989807316603693,0.06022068631963243,0.14444115907746904,0.5047164450505739,0.4373981330567491,0.39887972474265276,0.5111720554778889,0.5094273247893626,0.02095555555555556,0.06352715392782687,0
0.09277388005522998,0.07660522189545288,0.266587817859255,0.41095579043073077,0.37501852126240925,0.472240612460761,0.6331037833647019,0.5661224480272885,0.09306666666666663,0.45734023578614813,0
0.11150325786958522,0.06341240804736681,0.23344175044352455,0.38652119559040804,0.2680397095866054,0.4891383379560585,0.6484684292783207,0.5755563833893678,0.19634444444444443,0.42897767735753783,0
0.168971501408788,0.047760763236108617,0.25544056771141344,0.28060006818956706,0.2118832419617721,0.44667150233149505,0.6788002476754118,0.5559185753723244,0.015378888888888886,0.46290997138454776,0
0.199302805299286,0.11789244174708052,0.3595505617977529,0.18683941356972383,0.13720551192769298,0.3789481906328255,0.6669714664594518,0.4689568801415026,0.03262222222222222,0.5937208666209165,0
0.21306239741007327,0.08999656762175191,0.3104967474866943,0.3467439481759291,0.24062824122092163,0.4078645177576143,0.6926070994437826,0.5019765612422901,0.04476666666666668,0.7327983581722366,0
0.223218705430692,0.1241151874936618,0.5212891780011828,0.21911580861461533,0.18210105200770485,0.4408594126273959,0.6839959936923456,0.49650248855658025,0.00271333333333329,0.6609825555800133,0
0.10576746737962406,0.10290152974857829,0.2528976936723833,0.3772019547675872,0.29663653874648094,0.40631973772035374,0.6265589781459775,0.5779768899562588,0.0721933333333333,0.6026773575377764,0
0.04206569695977644,0.040760271781950366,0.09772324068598459,0.6718945334697124,0.486886946214254,0.4448915208223959,0.5685308392723394,0.5174253400621187,0.4818455555555555,0.29528581463402,0
0.0642410353644434,0.047155416526901264,0.13704908338261382,0.45493806114331176,0.340791228330123,0.4500269465389958,0.6096782850758022,0.5498524027617159,0.27607777777777776,0.38857939169504474,0
0.058097234410499174,0.06351576943779205,0.1830869308101716,0.5009660188657803,0.3929471032745592,0.4347011024851213,0.553925181678334,0.5606898534448992,0.9312011111111109,0.47325636726185083,0
0.08419414144261711,0.06122738725807583,0.16732702542874045,0.4199340834185703,0.3013779819232479,0.4409831111792517,0.550840114295537,0.5044004379050759,0.1353411111111111,0.38947969403477883,0
0.04293506843875375,0.04585462317947437,0.1378178592548788,0.6345039209001023,0.5997925618610165,0.4431285744816275,0.5704982099663041,0.5633029739540844,0.7692122222222222,0.44127236796105196,0
0.11251085577618233,0.10007722851058187,0.32528089887640455,0.21650187521309244,0.15113350125944583,0.4812252118942642,0.6354752929744026,0.4732265324020463,0.007048888888888938,0.18197315520969556,0
0.2676678988825182,0.0440065995272679,0.3151389710230633,0.3395840436413229,0.28448659060601567,0.37677446443753737,0.49615769837274437,0.551337578098732,0.02788777777777779,0.5903523196643836,0
0.0759605751553153,0.06311441520855599,0.17986398580721466,0.3569723832253665,0.24403615350422284,0.3930572784305344,0.6236552821342182,0.5538135616288141,0.4354333333333333,0.33746447346272873,0
0.13199411325170096,0.07219305567473536,0.23823181549379066,0.3004886918968065,0.23707215883834643,0.47108038199042,0.5309555675222459,0.513384076607983,0.05331111111111114,0.32051046535717526,0
0.20907110931255088,0.07627368536012669,0.1813128326434063,0.39083986816683713,0.28685731219439914,0.4005106485288583,0.6426473554685923,0.5770283375809504,0.2572111111111111,0.5691800410456941,0
0.06609011696198928,0.04893986317292165,0.1385570668243643,0.48482782134333446,0.34834790339309524,0.45904087356343193,0.6081059321067669,0.548363857328805,0.04614111111111113,0.36936552355919255,0
0.2726740599617756,0.06878056961877199,0.24583086930810175,0.3226503011705876,0.23840568973181214,0.34926460339805143,0.6706390622012589,0.4949185434860325,0.02059999999999995,0.6088398764744727,0
0.10253430273709549,0.058818481796693994,0.133471318746304,0.42686668939652234,0.3145651207586309,0.4224745943694122,0.5304093485189465,0.5684602576256845,0.15267777777777775,0.3095045221478422,0
0.08882836430545013,0.0681015047858274,0.18947368421052635,0.4373224230026139,0.31575048155282265,0.395764224752719,0.5685459243186732,0.5470487422154026,0.28507777777777776,0.3351702198599008,0
0.14109341348041113,0.07837484690812928,0.4301005322294501,0.23082168428230485,0.1826937324048007,0.48074638815715093,0.6546962731165178,0.5579424475762141,0.04062777777777776,0.38009429503696707,0
0.06288089944178957,0.0499808878938459,0.17675931401537553,0.5401750198886237,0.45562305526744706,0.4310894532175561,0.5661816064171085,0.5657177772817689,0.7249455555555554,0.14456630109670987,0
0.06853514846458027,0.06930205708669096,0.26688350088704915,0.41493351517217864,0.3487924136909171,0.4416033461716556,0.5676555557699424,0.49276920001959845,0.2646777777777778,0.21796906358845541,0
0.07215904526763944,0.026555686436645312,0.09139562389118866,0.6555290373906125,0.4698473847977478,0.4357585412011032,0.5514263262123728,0.526344946943025,0.3061,0.2939909977858632,0
0.09557902777714627,0.04803925392578262,0.18589591957421644,0.4317536083645869,0.3166395021484664,0.4604508241149842,0.6182290506419037,0.517479520834581,0.2569222222222222,0.28544520658802813,0
0.0758647866659998,0.05706679876122349,0.20848610289769368,0.4853960677349699,0.3289376203882056,0.44916831598069135,0.5483007396934928,0.5632322019402939,0.26787777777777777,0.13750165898408667,0
0.046555630832374725,0.0,0.0764931992903608,0.888623707239459,0.8456067565565271,0.44267075433274017,0.5912105048052888,0.5337576024826719,0.3868555555555555,0.36565101772604264,0
0.058833835768210066,0.03470875490479051,0.11141336487285627,0.7446300715990453,0.672692250703808,0.4664319104321822,0.6067051276879007,0.5153796918539858,0.3001555555555555,0.25779884372855455,0
0.07034179212382181,0.07241733038980896,0.27279716144293326,0.33492442322991256,0.27426285375611203,0.44596967275441635,0.5927584761296681,0.5076606168260593,0.2620755555555555,0.37904427949916486,0
0.3439458491907237,0.12966822943888415,0.36984033116499115,0.1676326855324469,0.1189805897169951,0.5389532353656289,0.809877548013422,0.4873176810525692,0.028688888888888875,0.3797463130090249,0
0.0685481829742023,0.07493817818723623,0.24376108811354227,0.34765314240254575,0.24477700400059266,0.4307277462627163,0.5900628134313042,0.554791926390884,0.45627777777777767,0.30612990573733345,0
0.027026601009113582,0.04213712351101091,0.08358959195742174,0.8671439936356404,0.6232034375463031,0.4291603171948343,0.5851868353151458,0.5034192215234027,0.6003077777777778,0.36524841061231894,0
0.06327526913988911,0.0501743492132833,0.1523063276167948,0.5096033640186385,0.34923692398873907,0.41983191709138434,0.6014500939307245,0.5541630146492884,0.5308555555555555,0.3001838639924383,0
0.04219331390282019,0.06190294170417579,0.15118273211117683,0.5664280031821798,0.43591643206400943,0.46157562917845574,0.6141174984783396,0.5475158893540486,0.028841111111111095,0.09653709326565757,0
0.20120099365401262,0.07735293429335913,0.3438202247191011,0.27389476076826913,0.19721440213364938,0.34935181184501707,0.6740640693491152,0.5010713016373223,0.0050000000000000044,0.5806047765793529,0
0.2953059093313448,0.15425848928551927,0.5926670609107039,0.151267189453347,0.11364646614313226,0.2904148721665481,0.7054741177440487,0.5911798887194336,0.04519666666666666,0.6594834004480066,0
0.1632032762088371,0.09189451677574868,0.2786516853932585,0.1886578020229572,0.1361683212327752,0.3955799352044142,0.523272016712828,0.5637473081359041,0.22437777777777784,0.18759407653662385,0
0.049897921601971554,0.06757455671615012,0.19228267297457136,0.5176724627798613,0.3619795525263002,0.45459837267682884,0.6119136784534669,0.5025105918225402,0.28641666666666665,0.18280123104711835,0
0.15750022355699644,0.064631292368419,0.281785925487877,0.22286623479940904,0.16298710920136314,0.5127726982003119,0.6515126267100039,0.5616570709667017,0.017488888888888943,0.5050340051274748,0
0.2000442567070888,0.09561201644421215,0.4288586635127145,0.1321741106943971,0.0960142243295303,0.523895211259317,0.667859905525512,0.5016551059415569,0.03251222222222222,0.4700476492600122,0
0.23325164030209752,0.12580680390979088,0.5277646363098758,0.17763382202523018,0.13187138835383022,0.4776456003580482,0.6993929145888182,0.5671713255650032,0.04616666666666669,0.5950035445611219,0
0.08615628983293096,0.06707998221403999,0.1889710230632762,0.4481191044436868,0.3169358423470144,0.4884153112092956,0.6049547360906224,0.5735433991875996,0.4485677777777777,0.19920372810141002,0
0.11545847371954893,0.07879687341545039,0.3990538143110587,0.2729855665416525,0.1985479330271151,0.43887336365593294,0.6282079841992909,0.5048797692365723,0.007694444444444448,0.36658369048698064,0
0.230728704869905,0.058187782293608756,0.2670609107037257,0.3265143766337084,0.23381241665431912,0.47814116889130476,0.7153658737662272,0.5062809514143645,0.05628888888888889,0.548950550944569,0
0.06452173201351348,0.074394848312284,0.10342992312241284,0.7989544266393909,0.6248333086383168,0.45939096563077353,0.6261592244181293,0.49519411363496735,0.8256444444444444,0.63767180601054,0
0.03833085526086451,0.044002309054457796,0.13905972797161445,0.6370042050232981,0.49059119869610307,0.442025450541486,0.5921443744178662,0.5493137058948422,0.2056944444444444,0.38188276080848366,0
0.04422609114759765,0.06931843889196591,0.18947368421052635,0.5176724627798613,0.38168617572973773,0.429033134176729,0.5522630200613574,0.4961838848754504,0.19031777777777775,0.22994207313125556,0
0.09056983541658145,0.08306589386150354,0.3122708456534595,0.3154903966359814,0.22981182397392208,0.43871191671970794,0.561600137519492,0.5645206155246838,0.12897666666666668,0.3286394873820098,0
0.07795546138374962,0.08462606579245033,0.29352454169130704,0.3331060347766792,0.2747073640539339,0.46580131883175907,0.612894557280201,0.48576665922653195,0.31047777777777774,0.3039570412140204,0
0.1124644771721783,0.12661458292703856,0.2520697811945595,0.38527105352881014,0.27944880723070087,0.4233796844777094,0.6315945771012503,0.6068599079652736,0.10697777777777778,0.6212903497300307,0
0.063472908681135,0.05307509887589612,0.12788290952099357,0.5521081941129674,0.43502741146836565,0.4314302533748991,0.5593668490320135,0.5630598085733685,0.7405444444444444,0.15711995506985535,0
0.05276126992499097,0.0405055737142233,0.11079243051448845,0.6220025002841232,0.4326566898799822,0.4488851063071936,0.550950445622793,0.5602608143136788,0.017205555555555585,0.4670877788711787,0
0.04941109782399475,0.05026717944317464,0.14127735068007094,0.5219911353562905,0.39190991257964136,0.4553243999361955,0.6043737863992519,0.5127590534385738,0.29539999999999994,0.4019544451062398,0
0.06343138012722291,0.041559469853577856,0.12678888231815494,0.5521081941129674,0.44495480811972143,0.4534870215247095,0.6189847062187225,0.5439070351270281,0.46181111111111106,0.295797671919307,0
0.09525104313967996,0.05183359206184521,0.12569485511531642,0.5765427889532901,0.4870351163135279,0.4121475075225754,0.536803303274332,0.5520154858498747,0.013936666666666708,0.4055779091297536,0
0.17704228788987963,0.08819651925642205,0.386842105263158,0.2211614956245028,0.16017187731515778,0.34554590358404447,0.5373200538150257,0.5766908095151807,0.03467777777777781,0.46226053980914406,0
0.04684269317219045,0.02851019182313891,0.058249556475458375,0.8529378338447551,0.6083864276189064,0.4398238486162023,0.6001601470616609,0.521159147075392,0.27537555555555554,0.34755797542437616,0
0.1339401958510853,0.0707066018675258,0.31058545239503255,0.2516195022161609,0.17395169654763667,0.46221280254846114,0.664229846992024,0.5063009127515875,0.07727777777777775,0.4082504920304023,0
0.05543213188498715,0.0,0.06552335895919578,0.8833958404364132,0.5953474588827974,0.44840918629195486,0.5552796785131054,0.5337576024826719,0.8927211111111109,0.42395216946562914,0
0.04233335909922448,0.0407138566670047,0.09213483146067417,0.6708716899647688,0.46718032301081636,0.46529471615537926,0.5997654801517625,0.5475042236374897,0.17584333333333332,0.32018676114513595,0
0.0731487586145226,0.05074459205404435,0.15863394441159076,0.6582566200704626,0.6528374574010964,0.4705893626214336,0.6173767455240385,0.5614434587346017,0.15218333333333334,0.2738707578563012,0
0.13130449675425557,0.05231646527447324,0.25662329982259025,0.29901125127855444,0.22136612831530594,0.4830166147094032,0.6413502168913928,0.5550498683459077,0.02897777777777777,0.3584607379161219,0
0.08811722571072184,0.06898534218470875,0.24062684801892378,0.4165246050687578,0.40702326270558603,0.45860812221339486,0.6305042439848376,0.5117560610526573,0.09676666666666667,0.39580001877484433,0
0.28345663070051397,0.10466686428844459,0.47054997043169733,0.1574042504830095,0.11364646614313226,0.4719712438615319,0.7492258389302946,0.5649071396000008,0.03569777777777783,0.5162119161994536,0
