Aa,Ao,Dcl,Iy,Sh,target
0.32116411227828473,0.4133216476774758,0.7506969334926326,0.235307465395961,0.2638021483887085,0
0.4592732908558635,0.6226117440841367,0.305057745917961,0.3258452461992285,0.29402947789158135,0
0.5694851041846046,0.6378615249780892,0.2871365989645559,0.40912185159972775,0.3614788908318761,0
0.44015842948165995,0.5612620508326029,0.5991636798088411,0.4417971409121852,0.32075943042717964,0
0.33666264852763894,0.7838737949167396,0.2620469932297889,0.6478329929657364,0.22458156382712968,0
0.3884966419838125,0.8375109553023663,0.2441258462763839,0.3031540730655775,0.2825380964276793,0
0.31823661098674005,0.3687992988606485,0.6682596575069694,0.7381438620376674,0.32075943042717964,0
0.3926295849836403,0.5402278702892199,0.5794504181600957,0.43453596550941687,0.32075943042717964,0
0.35663853969347326,0.6399649430324277,0.27220230983671845,0.3206262763784888,0.30002498126405197,0
0.6208024797657997,0.3179666958808063,0.33771405814416566,0.3766734740186068,0.3387459405445916,0
0.32236955398656786,0.39964943032427686,0.7714058144165672,0.18243703199455413,0.17786660004996255,0
0.30669881177888747,0.2867659947414548,0.4516129032258065,0.20058997050147492,0.7764176867349488,0
0.36903736869295667,0.3561787905346187,0.5141377937076862,0.6469253460403903,0.5505870597052211,1
0.44549681418977083,0.6124452234881682,0.491636798088411,0.4665305196278648,0.6017986510117412,0
0.43602548648183215,0.7078001752848379,0.23576264436479488,0.44520081688223284,0.32075943042717964,0
0.8398484587566728,0.18439964943032416,0.340900039824771,0.3791695030633084,0.30227329502872846,0
0.35147236094368856,0.4091148115687992,0.9420549581839907,0.18357159065123674,0.4184361728703473,0
0.4572068193559496,0.4858895705521472,0.6831939466348069,0.5212162468799637,0.4928803397451912,1
0.6201136559324951,0.3205959684487291,0.4004380724810832,0.3930111186748355,0.2827879090681989,0
0.36507663165145504,0.6522348816827344,0.6334129828753485,0.5119128658951668,0.32075943042717964,0
0.3302910280695711,0.34811568799298853,0.5716845878136201,0.8565917857953256,0.09492880339745191,1
0.3766144308593076,0.6650306748466257,0.2777777777777778,0.31041524846834584,0.2905321009243068,0
0.44274151885655233,0.4010517090271691,0.6553166069295102,0.6156115271159519,0.6552585560829378,1
0.3134148441536076,0.31025416301489916,0.42771804062126645,0.28658951667801225,0.5465900574569074,1
0.3492336834854485,0.4236634531113058,0.7700119474313023,0.5999546176537327,0.5813140144891332,1
0.5944549681418976,0.4902716914986853,0.6140979689366787,0.25958702064896755,0.4826380214838871,1
0.4988806612708798,0.4774758983347939,0.4332935085623258,0.40049920580894033,0.35048713464901327,0
0.3163423454451523,0.32357581069237507,0.514336917562724,0.7243022464261403,0.32075943042717964,1
0.41208885827449615,0.5328659070990359,0.2678215850258861,0.30859995461765377,0.28178865850612045,0
0.3237472016531771,0.37914110429447845,0.7660294703305457,0.5983662355343772,0.32075943042717964,0
0.3652488376097812,0.4175284837861524,0.821983273596177,0.23462673020195146,0.4066949787659256,0
0.5288444980196314,0.48518843120070104,0.30585424133811234,0.39664170637621965,0.27804146889832626,0
0.4029619424832098,0.6641542506573181,0.588610115491836,0.2827320172452916,0.32075943042717964,0
0.3840192870673324,0.45574057843996485,0.5625248904818798,0.5250737463126843,0.1478890831876093,1
0.3657654554847597,0.3631901840490797,0.5155316606929511,0.6367143181302474,0.5875593305021235,1
0.38023075598415695,0.7474145486415424,0.26383910792512943,0.41842523258452463,0.2810392205845616,0
0.6295849836404338,0.46538124452234875,0.5262843488649941,0.46108463807578853,0.2568073944541594,0
0.3220251420699155,0.4702892199824715,0.5262843488649941,0.4343090537780803,0.32075943042717964,0
0.3533666264852763,0.5530236634531113,0.28793309438470727,0.3213070115724983,0.32075943042717964,0
0.32443602548648176,0.31954425942155995,0.465352449223417,0.6122078511459043,0.5970522108418688,1
0.6080592388496641,0.7148115687992989,0.2889287136598965,0.3203993646471523,0.29602797901573824,0
0.406406061649733,0.3877300613496932,0.6720430107526882,0.26230996142500573,0.40694479140644524,1
0.3390735319442052,0.43067484662576677,0.8028673835125448,0.18039482641252558,0.24006994753934557,0
0.7041501635956602,0.34460999123575803,0.3416965352449224,0.3882459723167688,0.3075193604796403,0
0.3447563285689684,0.3344434706397896,0.7674233373158106,0.6133424098025868,0.6724956282787911,1
0.4985362493542275,0.08588957055214719,0.3100358422939068,0.39142273655547993,0.2992755433424932,0
0.7156879628035129,0.40157756354075363,0.4996017522899244,0.5513955071477196,0.2565575818136398,0
0.33373514723609427,0.31586327782646795,0.6083233771405815,0.7302019514408895,0.5168623532350738,0
0.353022214568624,0.3351446099912357,0.5436081242532856,0.8552303154073067,0.7284536597551836,1
0.38763561219218173,0.6371603856266432,0.26005575467941056,0.31586113002042204,0.2902822882837872,0
0.3597382469433441,0.32900964066608235,0.5416168857029072,0.6151577036532788,0.32075943042717964,1
0.3712760461511967,0.6383873794916739,0.735762644364795,0.518266394372589,0.24756432675493384,0
0.4169106251076286,0.3205959684487291,0.5364396654719236,0.8175629680054458,0.18011491381463907,0
0.4410194592732907,0.5500438212094653,0.305057745917961,0.4068527342863626,0.2568073944541594,0
0.41398312381608393,0.3654688869412795,0.6648745519713263,0.7910142954390742,0.10841868598551091,1
0.9295677630446011,0.30920245398773005,0.3412982875348467,0.34014068527342867,0.31026729952535603,0
0.4852763905631134,0.6757230499561787,0.2939068100358423,0.32448377581120946,0.367974019485386,0
0.3080764594454967,0.34057843996494297,0.651931501393867,0.7147719537100068,0.32075943042717964,0
0.31858102290339235,0.4178790534618755,0.4914376742333732,0.6578171091445428,0.6097926555083688,1
0.3063543998622351,0.28063102541630147,0.4432497013142175,0.6212843203993647,0.7299525355983013,0
0.38143619769244,0.3127081507449605,0.7043010752688172,0.5988200589970502,0.23082687984011996,1
0.34251765111072835,0.3784399649430324,0.7144563918757467,0.5482187429090084,0.4429178116412691,0
0.33166867573618036,0.3740578439964942,0.7905217045001992,0.1992285001134559,0.41943542343242574,0
0.432581367315309,0.36617002629272566,0.8094384707287934,0.17903335602450654,0.4219335498376218,0
0.33614603065266047,0.670464504820333,0.2574671445639187,0.4374858180167915,0.2865350986759931,0
0.5402100912691578,0.5673970201577563,0.6782158502588611,0.48649875198547765,0.27954034474144396,1
0.36128810056827954,0.5037686240140227,0.6075268817204302,0.4644883140458362,0.25380964276792406,0
0.5116239021870155,0.5381244522348816,0.30027877339705294,0.2670751077830724,0.6939795153634775,0
0.37179266402617517,0.3274320771253286,0.7530864197530865,0.6097118221012027,0.12465650761928557,1
0.5054244876872739,0.5824715162138474,0.2915173237753883,0.4063989108236896,0.3559830127404447,0
0.8622352333390733,0.3207712532865906,0.32895260852250097,0.3233492171545269,0.4701473894579066,0
0.3500947132770793,0.4590709903593338,0.5667064914376743,0.4619922850011346,0.2710467149637772,0
0.8197003616325123,0.3349693251533742,0.4076065312624453,0.4327206716587248,0.2987759180614539,0
0.3593938350266918,0.3156879929886064,0.6901632815611312,0.9793510324483776,0.16487634274294283,1
0.3506113311520578,0.38597721297107795,0.8759458383114298,0.6625822555026095,0.18161378965775668,0
0.44256931289822615,0.6304995617879052,0.6917562724014338,0.5030633083730429,0.2727954034474145,1
0.36335457206819344,0.40946538124452225,0.7660294703305457,0.23281143635125937,0.25306020484636527,0
0.6500774926812467,0.6080631025416301,0.4703305455993628,0.46244610846380757,0.3959530352235824,0
0.3287411744446357,0.31375985977212967,0.4932297889287137,0.6151577036532788,0.32075943042717964,1
0.3196142586533493,0.43155127081507444,0.6698526483472721,0.25709099160426596,0.26729952535598306,0
0.3349405889443774,0.3293602103418054,0.47869374751095184,0.23893805309734514,0.32075943042717964,0
0.8183227139659031,0.19176161262050823,0.3952608522500996,0.3410483321987747,0.3030227329502873,0
0.3509557430687101,0.316213847502191,0.7256073277578655,0.628999319264806,0.5698226330252312,0
0.342173239194076,0.32567922874671335,0.5015929908403027,0.786022237349671,0.32075943042717964,1
0.32839676252798333,0.32585451358457485,0.49581839904420555,0.6423871114136601,0.9480389707719212,0
0.857413466505941,0.32848378615249774,0.42612504978096377,0.46380757885182666,0.36222832875343497,0
0.48475977268813486,0.29062226117440837,0.6099163679808842,0.8214204674381667,0.5818136397701724,1
0.6480110211813328,0.2986853637160385,0.3914774990043808,0.38325391422736554,0.3457406944791407,0
0.518684346478388,0.44855390008764234,0.4492234169653525,0.44383934649421375,0.223082687984012,0
0.3175477871534354,0.3575810692375109,0.7120669056152927,0.630360789652825,0.32075943042717964,0
0.3395901498191836,0.5439088518843119,0.6451612903225807,0.47311095983662355,0.2605545840619536,0
0.8353711038401926,0.17826468010517083,0.4243329350856233,0.49761742682096666,0.27804146889832626,0
0.4649560874806267,0.5374233128834356,0.5402230187176424,0.4424778761061947,0.17112165875593308,0
0.4256931289822627,0.7575810692375109,0.5511748307447233,0.2859087814840027,0.3717212090931801,0
0.30928190115377985,0.30850131463628394,0.48864994026284353,0.8343544361243476,0.09692730452160883,1
0.3485448596521439,0.393339176161262,0.5816407805655118,0.9074200136147039,0.1059205595803148,1
0.5782676080592387,0.4722173531989482,0.32277976901632816,0.39051508963013387,0.35398451161628786,0
0.3153091096951954,0.32024539877300606,0.6212664277180406,0.7444973905150897,0.18685985510866854,0
0.4871706561047011,0.6205083260297983,0.5254878534448427,0.5062400726117541,0.21184111916062953,0
0.27466850353022204,0.35477651183172654,0.6539227399442454,0.3587474472430225,0.32075943042717964,1
0.3931462028586188,0.7628396143733567,0.559936280366388,0.29022010437939644,0.2825380964276793,0
0.33872912002755284,0.3600350569675722,0.49780963759458385,0.7687769457680962,0.692980264801399,0
0.3416566213190975,0.40368098159509197,0.9091995221027481,0.18039482641252558,0.22283287534349241,1
0.41846047873256403,0.7458369851007887,0.26423735563520506,0.31586113002042204,0.2875343492380715,0
0.3371792664026174,0.47432077125328653,0.7383512544802868,0.5400499205808941,0.32075943042717964,0
0.3597382469433441,0.7919368974583698,0.2636399840700916,0.3124574540503744,0.2867849113165126,0
0.829171689340451,0.33269062226117435,0.40979689366786143,0.34195597912412073,0.31001748688483644,0
0.2794902703633545,0.20210341805433824,0.4488251692552768,0.2520989335148628,0.32075943042717964,0
0.6535216118477698,0.3849255039439088,0.3363201911589009,0.3818924438393465,0.34649013240069954,0
0.4287928362321335,0.6168273444347063,0.2761847869374751,0.4186521443158612,0.27929053210092436,0
0.6239021870156707,0.4019281332164767,0.4356829948227798,0.427047878375312,0.6082937796652511,0
0.5452040640606164,0.3945661700262927,0.3287534846674632,0.3421828908554573,0.33974519110667006,0
0.33218529361115884,0.31183172655565283,0.4671445639187575,0.6923076923076923,0.582063452410692,0
0.39004649560874793,0.8189307624890446,0.24233373158104338,0.5291581574767416,0.25331001748688486,0
0.3707594282762182,0.3337423312883435,0.6358024691358025,0.786022237349671,0.18161378965775668,0
0.48940933356294114,0.5598597721297107,0.293110314615691,0.32221465849784436,0.2932800399700225,0
0.32391940761150323,0.31656441717791406,0.7279968140183195,0.14885409575675068,0.22408193854609046,1
0.38539693473394165,0.41910604732690615,0.6648745519713263,0.28863172226004086,0.3674743942043468,0
0.5214396418116065,0.575284837861525,0.2656312226204699,0.4041297935103245,0.3847114664001999,0
0.3175477871534354,0.382997370727432,0.8215850258861013,0.19582482414340824,0.18710966774918814,0
0.2677802651971757,0.4822085889570552,0.7090800477897253,0.17767188563648745,0.32075943042717964,0
0.34492853452729455,0.4825591586327782,0.5577459179609717,0.4329475833900613,0.3599800149887585,0
0.31685896332013075,0.4071866783523225,0.8076463560334529,0.19514408894939872,0.2505620784411692,0
0.34027897365248827,0.4266432953549517,0.8068498606133017,0.6265032902201044,0.32075943042717964,0
0.359566040985018,0.6825591586327782,0.27757865392273995,0.29975039709552986,0.28903322508118917,0
0.3110039607370414,0.3679228746713409,0.42811628833134213,0.6151577036532788,0.562827879090682,1
0.27294644394696044,0.35477651183172654,0.6260454002389487,0.7474472430224643,0.32075943042717964,1
0.33597382469433434,0.4196319018404907,0.4512146555157308,0.4658497844338552,0.43167624281788664,0
0.5074909591871878,0.6375109553023663,0.29908403026682595,0.3231223054231904,0.3819635273544842,0
0.3327019114861373,0.460122699386503,0.6581043409000399,0.24937599273882463,0.2560579565326006,0
0.39848458756672966,0.6676599474145486,0.6087216248506572,0.48422963467211255,0.2747939045715714,0
0.5190287583950404,0.6057843996494303,0.2751891676622859,0.45722713864306785,0.5753185111166625,0
0.37644222490098145,0.428396143733567,0.4693349263241737,0.225550260948491,0.6115413439920061,1
0.3234027897365248,0.28501314636283953,0.4657506969334927,0.6135693215339233,0.5798151386460155,1
0.4869984501463749,0.37353198948290967,0.3319394663480685,0.3834808259587021,0.32075943042717964,0
0.335629412777682,0.41472392638036804,1.0,0.17494894486044926,0.2278291281538846,0
0.33252970552781114,0.5070990359333917,0.6246515332536838,0.46630360789652825,0.25755683237571825,0
0.7787153435508867,0.2879929886064855,0.3436877737953007,0.3793964147946449,0.3052710467149638,0
0.3287411744446357,0.3407537248028045,0.5388291517323776,0.662355343771273,0.4968773419935049,1
0.3194420526950231,0.3120070113935144,0.5726802070888093,0.832766054004992,0.14339245565825634,0
0.8562080247976578,0.3575810692375109,0.33691756272401435,0.3394599500794191,0.30776917312015994,0
0.3294299982779403,0.48641542506573177,0.5605336519315014,0.4354436124347629,0.32075943042717964,0
0.335629412777682,0.45994741454864146,0.9046196734368779,0.19491717721806218,0.22483137646764928,0
0.40898915102462535,0.5938650306748465,0.5025886101154918,0.415021556614477,0.2905321009243068,0
0.3485448596521439,0.45626643295354946,0.47252090800477903,0.4445200816882233,0.41693729702722965,0
0.39366282073359726,0.6546888694127957,0.2395459976105137,0.2981620149761743,0.27929053210092436,0
0.34647838815223,0.326906222611744,0.6140979689366787,0.5350578624914908,0.32075943042717964,1
0.4694334423971068,0.6156003505696757,0.25567502986857826,0.40549126389834356,0.38371221583812143,0
0.37403134148441525,0.639439088518843,0.70589406610912,0.5212162468799637,0.24581563827129654,0
0.3903909075254003,0.3838737949167396,0.7570688968538433,0.24619922850011347,0.42468148888333757,1
0.31479249182021685,0.3086765994741454,0.46435682994822786,0.8218742909008396,0.32075943042717964,0
0.663509557430687,0.4301489921121822,0.4344882516925528,0.33492171545268895,0.3052710467149638,0
0.32925779231961416,0.44943032427695,0.5318598168060534,0.6065350578624915,0.2115913065201099,0
0.26450835198897876,0.4937773882559158,0.7475109518120272,0.5173587474472431,0.32075943042717964,0
0.325813673153091,0.34443470639789653,0.46216646754281165,0.5243930111186749,0.6252810392205846,1
0.4043395901498191,0.31744084136722167,0.5175228992433294,0.7928295892897663,0.17112165875593308,0
0.34492853452729455,0.585977212971078,0.27379530067702107,0.42795552530065806,0.2900324756432676,0
0.4615119683141035,0.6469763365468886,0.26423735563520506,0.3165418652144316,0.29352985261054215,0
0.468572412605476,0.6312007011393514,0.2594583831142971,0.31563421828908556,0.2907819135648264,0
0.33821250215257437,0.4445223488168273,0.8536439665471924,0.2069434989788972,0.2445665750686985,0
0.32443602548648176,0.3070990359333917,0.5525686977299881,0.9171772180621738,0.10966774918810895,0
0.12174961253659372,0.09149868536371603,0.30446037435284745,0.32448377581120946,0.2927804146889833,0
0.3409677974857929,0.3293602103418054,0.5073675826363999,0.7957794417971409,0.1251561329003248,1
0.33407955915274656,0.41980718667835226,0.8383114297092793,0.18924438393464943,0.2465650761928554,0
0.35181677286034085,0.5319894829097283,0.48287534846674635,0.41547538007715,0.3552335748188859,0
0.7179266402617528,0.2886941279579316,0.38550378335324575,0.3773542092126163,0.3364976267799151,0
0.4969863957292921,0.6836108676599474,0.5824372759856632,0.43680508282278196,0.36922308268798404,1
0.6900292750129153,0.582296231375986,0.30744723217841496,0.32607215793056504,0.2990257307019736,0
0.3406233855691406,0.35880806310254154,0.45101553166069297,0.6246879963694123,0.18636022982762934,1
0.35646633373514713,0.4329535495179666,0.8000796495420153,0.236215112321307,0.17661753684736448,1
0.3254692612364387,0.40560911481156875,0.82536837913182,0.2098933514862719,0.2510617037222084,0
0.3972791458584466,0.7186678352322524,0.29370768618080445,0.3206262763784888,0.35698226330252314,0
0.492509040812812,0.44925503943908845,0.31561131023496614,0.337644656228727,0.30627029727704225,0
0.5143791975202341,0.5900087642418931,0.27837514934289126,0.2507374631268437,0.6260304771421434,0
0.7380747373859134,0.3402278702892199,0.4008363201911589,0.3955071477195371,0.3459905071196603,0
0.31617013948682615,0.36687116564417166,0.24671445639187578,0.8690719310188337,0.32075943042717964,1
0.46478388152230055,0.7316389132340052,0.5477897252090801,0.4581347855684139,0.2847864101923558,1
0.41191665231617003,0.43943908851884306,0.6947431302270013,0.5137281597458588,0.2648013989507869,0
0.4299982779404166,0.617703768624014,0.2676224611708483,0.31563421828908556,0.32075943042717964,0
0.3332185293611158,0.32497808939526723,0.43886897650338513,0.5686407987292943,0.5578316262802898,0
0.3576717754434302,0.3730061349693251,0.8391079251294307,0.1901520308599955,0.19435423432425686,1
0.4361976924401583,0.660473269062226,0.6666666666666667,0.4576809621057409,0.28028978266300275,1
0.31892543482004465,0.34320771253286586,0.6302270011947432,0.8218742909008396,0.32075943042717964,0
0.7291200275529532,0.3004382120946537,0.49064117881322183,0.5899705014749262,0.23607294529103173,0
0.3438952987773376,0.3484662576687116,0.8440860215053765,0.179714091218516,0.5755683237571823,1
0.4033063543998621,0.5961437335670463,0.27956989247311825,0.31767642387111417,0.2947789158131402,0
0.7286034096779748,0.3004382120946537,0.49044205495818405,0.5899705014749262,0.23657257057207098,0
0.3197864646116755,0.3800175284837861,0.5446037435284747,0.8177898797367824,0.14863852110916814,0
0.5489925951437918,0.5779141104294478,0.46555157307845485,0.628999319264806,0.23857107169622788,0
0.4150163595660409,0.7868536371603856,0.28474711270410197,0.3008849557522124,0.4861353984511617,0
0.4687446185638022,0.5142857142857142,0.31362007168458783,0.3340140685273429,0.3482388208843368,0
0.6388841053900463,0.4201577563540753,0.4344882516925528,0.3394599500794191,0.30801898576067954,0
0.30910969519545367,0.3049956178790534,0.4350856232576663,0.482187429090084,0.32075943042717964,0
0.48028241777165476,0.6159509202453987,0.5854241338112306,0.48854095756750626,0.5331001748688484,0
0.48682624418804876,0.6276950043821209,0.30346475507765835,0.3977762650329022,0.280789407944042,0
0.7530566557602891,0.37826468010517084,0.5939864595778575,0.2888586339913774,0.28978266300274796,0
0.40106767694162204,0.7011393514460998,0.5637196336121068,0.45019287497163607,0.2765425930552086,0
0.26605820561391413,0.5205959684487291,0.6308243727598567,0.4994327206716587,0.4136897327004747,0
0.4940588944377474,0.6846625766871165,0.2576662684189565,0.5230315407306558,0.4426679990007495,0
0.3709316342345444,0.36914986853637155,0.6561131023496616,0.6235534377127298,0.22158381214089434,1
0.36714310315136894,0.3404031551270814,0.7574671445639188,0.20399364647152257,0.43492380714464157,1
0.49009815739624574,0.4825591586327782,0.6945440063719635,0.25346040390288177,0.53210092430677,1
0.38918546581711716,0.4676599474145486,0.7451214655515732,0.24778761061946902,0.2692980264801399,0
0.3159979335285,0.3517966695880806,0.5965750696933494,0.7109144542772861,0.32075943042717964,1
0.5641467194764938,0.5144609991235758,0.30246913580246915,0.33129112775130476,0.3477391956032976,0
0.33184088169450654,0.41910604732690615,0.8213859020310634,0.6106194690265487,0.2323257556832376,0
0.3437230928190114,0.42278702892199815,0.7921146953405018,0.22350805536646245,0.24331751186610046,1
0.3373514723609436,0.48028045574057837,0.5597371565113501,0.27978216473791695,0.3822133399950038,0
0.6547270535560529,0.29482909728308493,0.3446833930704899,0.3803040617199909,0.309018236322758,0
0.32478043740313406,0.3179666958808063,0.42054958183990443,0.5159972770592239,0.32075943042717964,1
0.3056655760289305,0.298510078878177,0.4249303066507368,0.45495802132970276,0.32075943042717964,0
0.3437230928190114,0.432077125328659,0.8643966547192354,0.13773542092126168,0.32075943042717964,0
0.35629412777682096,0.4627519719544259,0.6427718040621268,0.2285001134558657,0.2425680739445416,1
0.3447563285689684,0.39298860648553896,0.8663878932696139,0.2071704107102338,0.1908568573569823,1
0.32994661615291876,0.5118317265556529,0.5860215053763441,0.4758339006126617,0.32075943042717964,0
0.4067504735663853,0.3836985100788781,0.634010354440462,0.5464034490583163,0.12190856857356985,1
0.31892543482004465,0.37703768624014017,0.6069295101553167,0.8257317903335604,0.32075943042717964,0
0.3959014981918373,0.6760736196319017,0.2672242134607726,0.2809167233945995,0.5973020234823883,0
0.32099190631995855,0.33006134969325146,0.22700119474313019,0.8175629680054458,0.32075943042717964,0
0.4916480110211812,0.621384750219106,0.6959378733572282,0.2877240753346948,0.27929053210092436,1
0.3306354399862234,0.3568799298860648,0.5716845878136201,0.6537326979804856,0.14064451661254063,1
0.3926295849836403,0.8238387379491674,0.2502986857825567,0.3031540730655775,0.28428678491131654,0
0.8477699328396762,0.354951796669588,0.3371166865790522,0.34490583163149535,0.3092680489632776,0
0.33252970552781114,0.6578439964943033,0.497610513739546,0.7615157703653279,0.18461154134399205,0
0.45445152402273103,0.47800175284837854,0.6790123456790125,0.6544134331744952,0.20709467899075695,1
0.3201308765283278,0.29886064855390004,0.454599761051374,0.22237349670977993,0.7689233075193606,0
0.5031858102290337,0.4397896581945661,0.3259657506969335,0.336283185840708,0.3072695478391207,0
0.7087997244704665,0.38685363716038557,0.33572281959378736,0.38007714998865444,0.3120159880089933,0
0.3218529361115893,0.3044697633654688,0.4595778574273198,0.21216246879963696,0.8018985760679491,0
0.4952643361460305,0.5961437335670463,0.29609717244125844,0.416383027002496,0.2870347239570323,0
